0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
11.850499,5.7815,6.6485,3.4695,8.6715,6.6485,8.0935,8.3825
13.295499,7.2265,7.8045,3.4695,9.538499,5.4925,5.7815,8.0935
17.052499,4.6255,11.850499,7.2265,16.185499,13.006499,14.162499,15.607499
14.451499,7.8045,7.5155,3.1805,8.3825,2.0245,6.6485,4.9145
5.7815,9.827499,9.827499,8.6715,12.139499,8.3825,8.0935,8.3825
7.8045,9.2495,6.3595,7.2265,8.3825,5.4925,4.6255,5.7815
7.5155,8.0935,4.0475,7.2265,7.2265,5.2035,5.7815,6.6485
6.6485,6.0705,4.9145,8.3825,11.561499,10.405499,13.584499,11.561499
9.827499,6.6485,0.2905,0.8685,-0.5765,-0.8655,-2.0215,0.0015
9.2495,6.9375,3.1805,3.7585,5.4925,5.7815,2.3135,5.4925
11.850499,8.9605,-0.2875,1.7355,0.5795,0.2905,-1.1545,0.2905
12.717499,6.6485,0.8685,-1.7325,0.5795,-3.1775,-1.1545,-1.4435
13.584499,3.4695,6.6485,3.4695,10.694499,4.9145,8.9605,7.8045
8.3825,6.0705,2.8915,-0.8655,9.538499,-1.7325,6.0705,0.0015
8.0935,5.2035,6.0705,4.3365,13.006499,8.9605,17.341499,10.983499
10.405499,5.4925,2.3135,-1.7325,4.6255,0.8685,6.6485,4.0475
12.717499,5.4925,6.0705,-2.0215,4.9145,0.0015,3.7585,1.4465
12.717499,5.4925,5.2035,-0.2875,4.6255,0.5795,2.8915,3.4695
10.694499,9.827499,1.1575,-2.3105,0.0015,-5.2005,-0.5765,-1.4435
10.983499,5.7815,2.0245,-0.2875,5.7815,4.3365,6.0705,6.0705
