TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:05:31.500,967,27.8125,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:32.465,963,27.75,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:33.445,982,27.75,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:05:34.437,993,27.75,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:35.431,995,27.75,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:36.406,975,27.8125,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:05:37.375,970,27.8125,0.125,-0.96875,0.40625,61,0.05789443
2023/12/12 17:05:38.359,985,27.8125,0.125,-1,0.375,60,0.07529066
2023/12/12 17:05:39.361,1002,27.8125,0.125,-0.96875,0.375,59,0.04629182
2023/12/12 17:05:40.373,1013,27.875,0.125,-0.96875,0.375,59,0.04629182
2023/12/12 17:05:41.359,987,27.875,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:42.337,977,27.875,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:05:43.331,994,27.875,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:44.344,1013,28,0.125,-1,0.34375,59,0.06479531
2023/12/12 17:05:45.355,1011,28,0.125,-0.96875,0.34375,59,0.0355026
2023/12/12 17:05:46.343,988,28,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:47.303,960,28,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:48.260,956,27.9375,0.125,-0.96875,0.375,62,0.04629182
2023/12/12 17:05:49.229,969,27.9375,0.125,-1,0.375,61,0.07529066
2023/12/12 17:05:50.209,980,27.9375,0.125,-0.96875,0.34375,61,0.0355026
2023/12/12 17:05:51.202,994,27.9375,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:52.182,980,27.9375,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:05:53.152,970,27.9375,0.125,-0.96875,0.375,61,0.04629182
2023/12/12 17:05:54.132,981,27.9375,0.125,-0.96875,0.34375,61,0.0355026
2023/12/12 17:05:55.120,989,27.9375,0.125,-0.96875,0.34375,60,0.0355026
2023/12/12 17:05:56.112,993,28,0.125,-0.96875,0.375,60,0.04629182
2023/12/12 17:05:57.084,972,28,0.125,-0.96875,0.375,61,0.04629182
