177.5,675.571428571433
178,684.16666666667
178.5,690
179,686.42857142857
179.5,676.857142857136
180,667.285714285718
180.5,673.714285714287
181,687.571428571435
181.5,695.857142857142
182,693
182.5,682.999999999998
183,676.999999999998
183.5,672.285714285713
184,668
184.5,674.428571428573
185,681.71428571429
185.5,689.16666666667
186,695
186.5,684.999999999997
187,675.428571428567
187.5,668.285714285715
188,669.714285714286
188.5,681.428571428577
189,688.333333333331
189.5,683.999999999997
190,678.999999999999
190.5,672.85714285714
191,669.571428571429
191.5,671
192,676.833333333334
192.5,688.857142857148
193,694.428571428569
193.5,688
194,677.999999999997
194.5,674
195,677.142857142867
195.5,692.857142857147
196,695.428571428571
196.5,693.999999999998
197,689.571428571421
197.5,677.428571428568
198,678.142857142858
198.5,682.07142857143
199,686.000000000002
199.5,689.928571428574
200,693.857142857145
200.5,694.428571428563
201,681.571428571425
201.5,672.999999999998
202,670.428571428572
202.5,672.428571428576
203,679.57142857143
203.5,676.999999999998
204,668.999999999992
204.5,659.57142857143
205,662.428571428572
205.5,671.000000000004
206,678.666666666669
206.5,682.428571428573
207,684.571428571429
207.5,677.571428571425
208,669.999999999998
208.5,665
209,680.833333333336
209.5,687.428571428573
210,688.814814814813
210.5,685.851851851851
211,682.888888888888
211.5,679.925925925925
212,676.962962962963
212.5,674
213,681.857142857145
213.5,688.428571428574
214,692.571428571427
214.5,690.428571428571
215,682.571428571425
215.5,678.428571428573
216,682
216.5,694.14285714286
217,703.285714285718
217.5,707.142857142851
218,697.85714285714
218.5,677.999999999993
219,662.999999999995
219.5,655.57142857143
220,658.428571428572
220.5,665.000000000002
221,671.428571428574
221.5,677.714285714291
222,686.285714285717
222.5,692.000000000002
223,693.857142857142
223.5,691
224,681.714285714283
224.5,673.999999999997
225,676.000000000006
225.5,691
226,693.857142857144
226.5,693.714285714285
227,691.285714285712
227.5,687.714285714285
228,692.714285714289
228.5,699.571428571431
229,706
229.5,698.857142857141
230,692.142857142854
230.5,685.571428571424
231,678.42857142857
231.5,677.666666666667
232,687.857142857151
232.5,700.857142857142
233,700.142857142857
233.5,692.571428571425
234,685.285714285713
234.5,681
235,681
235.5,689.142857142864
236,700.285714285715
236.5,701.714285714286
237,700.857142857142
237.5,695.714285714281
238,685
238.5,674.999999999998
239,675.857142857144
239.5,683.428571428577
240,697
240.5,698.428571428572
241,696.857142857141
241.5,691.999999999994
242,681.999999999997
242.5,686.285714285717
243,698.714285714293
243.5,718
244,738.714285714291
244.5,744.374999999999
245,740
