TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2024/01/20 12:34:56.367,989,32.875,0.125,-1.0625,0.0625,60,0.07165176
2024/01/20 12:34:57.314,945,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:34:58.161,846,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:34:59.057,895,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:34:59.961,907,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:00.886,927,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:35:01.775,891,32.875,0.125,-1.0625,0.09375,67,0.07392752
2024/01/20 12:35:02.610,832,32.875,0.125,-1.0625,0.0625,72,0.07165176
2024/01/20 12:35:03.463,851,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:04.367,902,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:05.329,958,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:35:06.307,975,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:35:07.232,922,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:08.077,849,32.875,0.125,-1.03125,0.0625,70,0.04067661
2024/01/20 12:35:08.963,890,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:35:09.928,969,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:35:10.878,950,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:35:11.799,921,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:12.616,817,32.875,0.125,-1.03125,0.0625,73,0.04067661
2024/01/20 12:35:13.424,810,32.875,0.125,-1.0625,0.0625,74,0.07165176
2024/01/20 12:35:14.302,880,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:35:15.247,947,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:35:16.220,972,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:35:17.120,900,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:17.967,847,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:18.889,919,32.8125,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:19.821,930,32.8125,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:35:20.768,945,32.8125,0.125,-1.0625,0.09375,63,0.07392752
2024/01/20 12:35:21.628,862,32.8125,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:35:22.482,856,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:23.385,905,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:24.304,920,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:25.190,886,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:35:26.031,841,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:35:26.923,889,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:35:27.836,911,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:28.745,907,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:29.619,876,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:35:30.424,806,32.875,0.125,-1.0625,0.0625,74,0.07165176
2024/01/20 12:35:31.217,794,32.875,0.125,-1.0625,0.09375,75,0.07392752
2024/01/20 12:35:32.070,855,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:33.001,932,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:35:33.999,999,32.875,0.125,-1.0625,0.0625,60,0.07165176
2024/01/20 12:35:34.923,921,32.8125,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:35.797,872,32.8125,0.125,-1.03125,0.0625,68,0.04067661
2024/01/20 12:35:36.729,930,32.8125,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:35:37.673,947,32.8125,0.09375,-1.0625,0.0625,63,0.06845756
2024/01/20 12:35:38.621,950,32.8125,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:35:39.529,910,32.8125,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:35:40.377,848,32.8125,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:41.262,884,32.8125,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:35:42.160,897,32.8125,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:43.058,896,32.8125,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:35:43.911,851,32.8125,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:44.808,895,32.8125,0.125,-1.03125,0.0625,67,0.04067661
2024/01/20 12:35:48.411,856,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:49.366,955,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:35:50.367,1001,32.8125,0.125,-1.0625,0.0625,59,0.07165176
2024/01/20 12:35:51.386,1023,32.8125,0.125,-1.0625,0.0625,58,0.07165176
2024/01/20 12:35:52.341,959,32.8125,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:35:53.321,984,32.8125,0.125,-1.0625,0.0625,60,0.07165176
2024/01/20 12:35:54.333,1012,32.875,0.125,-1.0625,0.0625,59,0.07165176
2024/01/20 12:35:55.360,1026,32.875,0.125,-1.0625,0.0625,58,0.07165176
2024/01/20 12:35:56.313,952,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:35:57.165,851,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:35:58.087,920,32.875,0.09375,-1.0625,0.0625,65,0.06845756
2024/01/20 12:35:59.097,1008,32.875,0.125,-1.0625,0.0625,59,0.07165176
2024/01/20 12:36:00.150,1056,32.875,0.125,-1.0625,0.0625,56,0.07165176
2024/01/20 12:36:01.086,938,32.875,0.125,-1.03125,0.0625,63,0.04067661
2024/01/20 12:36:02.040,956,32.875,0.125,-1.03125,0.0625,62,0.04067661
2024/01/20 12:36:03.052,1013,32.875,0.125,-1.0625,0.0625,59,0.07165176
2024/01/20 12:36:04.074,1023,32.875,0.125,-1.0625,0.0625,58,0.07165176
2024/01/20 12:36:05.040,967,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:36:05.906,866,32.875,0.125,-1.0625,0.09375,69,0.07392752
2024/01/20 12:36:06.765,859,32.875,0.125,-1.03125,0.0625,69,0.04067661
2024/01/20 12:36:07.679,914,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:08.601,922,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:09.534,934,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:36:10.408,875,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:36:11.302,894,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:36:12.179,877,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:36:13.024,845,32.875,0.125,-1.0625,0.09375,71,0.07392752
2024/01/20 12:36:13.837,811,32.875,0.125,-1.03125,0.0625,73,0.04067661
2024/01/20 12:36:14.708,869,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:36:15.649,939,32.875,0.125,-1.0625,0.03125,63,0.07028399
2024/01/20 12:36:16.615,968,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:36:17.567,953,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:36:18.431,865,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:36:19.312,881,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:36:20.252,941,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:36:21.209,958,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:36:22.142,932,32.8125,0.125,-1.03125,0.0625,64,0.04067661
2024/01/20 12:36:23.005,861,32.8125,0.125,-1.03125,0.0625,69,0.04067661
2024/01/20 12:36:23.904,897,32.8125,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:24.806,904,32.8125,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:25.692,888,32.8125,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:36:26.513,823,32.875,0.125,-1.0625,0.0625,72,0.07165176
2024/01/20 12:36:27.336,824,32.875,0.125,-1.0625,0.0625,72,0.07165176
2024/01/20 12:36:28.201,865,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:36:29.104,903,32.875,0.125,-1.03125,0.0625,66,0.04067661
2024/01/20 12:36:30.012,903,32.875,0.125,-1.03125,0.0625,66,0.04067661
2024/01/20 12:36:30.854,838,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:36:31.712,854,32.875,0.125,-1.0625,0.09375,70,0.07392752
2024/01/20 12:36:32.628,914,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:33.563,933,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:36:34.496,931,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:36:35.333,843,32.875,0.125,-1.03125,0.0625,71,0.04067661
2024/01/20 12:36:36.192,865,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:36:37.072,886,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:36:37.993,921,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:38.907,914,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:39.744,837,32.875,0.125,-1.03125,0.0625,71,0.04067661
2024/01/20 12:36:40.583,839,32.875,0.09375,-1.0625,0.0625,71,0.06845756
2024/01/20 12:36:41.469,886,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:36:42.384,915,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:43.314,929,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:36:44.167,852,32.875,0.125,-1.03125,0.0625,70,0.04067661
2024/01/20 12:36:45.033,865,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:36:45.929,897,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:46.845,916,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:47.769,924,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:36:48.605,839,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:36:49.435,832,32.875,0.125,-1.03125,0.0625,72,0.04067661
2024/01/20 12:36:50.303,870,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:36:51.207,900,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:52.133,923,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:36:53.009,873,32.875,0.125,-1.0625,0.09375,68,0.07392752
2024/01/20 12:36:53.880,874,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:36:54.820,942,32.875,0.09375,-1.0625,0.0625,63,0.06845756
2024/01/20 12:36:55.792,974,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:36:56.764,972,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:36:57.671,907,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:58.576,905,32.9375,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:36:59.485,909,32.9375,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:00.406,921,32.9375,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:37:01.281,875,32.9375,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:02.112,831,32.875,0.125,-1.03125,0.0625,72,0.04067661
2024/01/20 12:37:02.995,882,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:03.929,933,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:04.876,948,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:37:05.821,945,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:37:06.672,851,32.9375,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:37:07.583,911,32.9375,0.125,-1.03125,0.0625,65,0.04067661
2024/01/20 12:37:08.541,958,32.9375,0.09375,-1.0625,0.0625,62,0.06845756
2024/01/20 12:37:09.544,1003,32.9375,0.125,-1.0625,0.0625,59,0.07165176
2024/01/20 12:37:10.519,975,32.9375,0.125,-1.03125,0.0625,61,0.04067661
2024/01/20 12:37:11.454,935,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:12.399,945,32.9375,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:37:13.349,950,32.9375,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:37:14.303,955,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:37:15.192,890,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:37:16.123,930,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:17.083,959,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:37:18.047,963,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:37:18.951,905,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:19.862,913,32.875,0.125,-1.03125,0.0625,65,0.04067661
2024/01/20 12:37:20.791,931,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:21.755,964,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:37:22.661,907,32.9375,0.125,-1.03125,0.0625,66,0.04067661
2024/01/20 12:37:23.567,907,32.9375,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:24.505,935,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:25.432,925,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:26.312,878,32.9375,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:27.173,862,32.9375,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:28.062,890,32.9375,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:37:28.975,914,32.9375,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:37:29.881,905,32.9375,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:30.724,843,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:37:31.623,899,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:32.559,935,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:37:33.512,953,32.875,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:37:34.433,921,32.9375,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:37:35.267,836,32.9375,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:37:36.118,852,32.9375,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:37:36.976,859,32.9375,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:37.855,880,32.9375,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:38.724,870,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:39.553,830,32.875,0.125,-1.0625,0.0625,72,0.07165176
2024/01/20 12:37:40.440,886,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:37:41.349,907,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:37:42.231,880,32.875,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:37:43.096,865,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:43.909,814,32.875,0.125,-1.03125,0.0625,73,0.04067661
2024/01/20 12:37:44.768,860,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:45.620,852,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:37:46.454,834,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:37:47.264,810,32.875,0.125,-1.0625,0.0625,74,0.07165176
2024/01/20 12:37:48.040,777,32.875,0.125,-1.03125,0.09375,77,0.04301995
2024/01/20 12:37:48.858,819,32.875,0.125,-1.03125,0.0625,73,0.04067661
2024/01/20 12:37:49.695,838,32.875,0.125,-1.0625,0.0625,71,0.07165176
2024/01/20 12:37:50.582,881,32.9375,0.125,-1.0625,0.09375,68,0.07392752
2024/01/20 12:37:51.482,894,32.9375,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:37:52.294,807,32.9375,0.125,-1.0625,0.0625,74,0.07165176
2024/01/20 12:37:53.084,795,32.9375,0.125,-1.0625,0.0625,75,0.07165176
2024/01/20 12:37:53.920,842,32.9375,0.125,-1.03125,0.0625,71,0.04067661
2024/01/20 12:37:54.776,862,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:55.634,855,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:37:56.469,832,32.875,0.125,-1.03125,0.0625,72,0.04067661
2024/01/20 12:37:57.257,785,32.875,0.125,-1.0625,0.0625,76,0.07165176
2024/01/20 12:37:58.062,804,32.9375,0.125,-1.0625,0.0625,74,0.07165176
2024/01/20 12:37:58.930,866,32.9375,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:37:59.824,892,32.9375,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:38:00.730,910,32.9375,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:38:01.613,887,32.9375,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:38:02.441,832,32.9375,0.125,-1.0625,0.0625,72,0.07165176
2024/01/20 12:38:03.321,881,32.9375,0.125,-1.0625,0.0625,68,0.07165176
2024/01/20 12:38:04.224,903,32.9375,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:38:05.152,928,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:38:06.120,963,32.9375,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:38:07.088,963,32.9375,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:38:08.086,993,32.9375,0.125,-1.0625,0.0625,60,0.07165176
2024/01/20 12:38:09.058,978,32.9375,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:38:09.981,929,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:38:10.880,905,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:38:11.812,932,32.875,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:38:12.754,942,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:38:13.656,902,32.875,0.125,-1.0625,0.0625,66,0.07165176
2024/01/20 12:38:14.511,856,32.875,0.125,-1.0625,0.0625,70,0.07165176
2024/01/20 12:38:15.397,887,32.875,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:38:16.343,947,32.875,0.09375,-1.0625,0.0625,63,0.06845756
2024/01/20 12:38:17.299,952,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:38:18.228,926,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:38:19.079,848,32.9375,0.125,-1.0625,0.09375,70,0.07392752
2024/01/20 12:38:19.964,887,32.9375,0.125,-1.03125,0.0625,67,0.04067661
2024/01/20 12:38:20.885,924,32.9375,0.125,-1.0625,0.0625,64,0.07165176
2024/01/20 12:38:21.839,957,32.9375,0.125,-1.0625,0.0625,62,0.07165176
2024/01/20 12:38:22.763,922,32.875,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:38:23.626,862,32.875,0.125,-1.0625,0.0625,69,0.07165176
2024/01/20 12:38:24.577,950,32.875,0.125,-1.0625,0.0625,63,0.07165176
2024/01/20 12:38:25.543,968,32.875,0.125,-1.0625,0.0625,61,0.07165176
2024/01/20 12:38:26.526,984,32.9375,0.125,-1.0625,0.0625,60,0.07165176
2024/01/20 12:38:27.440,915,32.9375,0.125,-1.0625,0.0625,65,0.07165176
2024/01/20 12:38:28.330,891,32.9375,0.125,-1.0625,0.0625,67,0.07165176
2024/01/20 12:38:29.258,929,32.9375,0.09375,-1.0625,0.0625,64,0.06845756
2024/01/20 12:38:30.256,999,33,0.125,-1.03125,0.0625,60,0.04067661
