0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516,0.004516
11.853616,5.784565,6.651572,3.472545,8.674589,6.651572,8.096584,8.385587
13.298629,7.229577,7.807582,3.472545,9.541597,5.495562,5.784565,8.096584
17.055661,4.628555,11.853616,7.229577,16.188653,13.009626,14.165636,15.610648
14.454638,7.807582,7.51858,3.183543,8.385587,2.027533,6.651572,4.917557
5.784565,9.830599,9.830599,8.674589,12.142619,8.385587,8.096584,8.385587
7.807582,9.252594,6.36257,7.229577,8.385587,5.495562,4.628555,5.784565
7.51858,8.096584,4.05055,7.229577,7.229577,5.20656,5.784565,6.651572
6.651572,6.073567,4.917557,8.385587,11.564614,10.408604,13.587631,11.564614
9.830599,6.651572,0.293518,0.871523,-0.573489,-0.862492,-2.018502,0.004516
9.252594,6.940575,3.183543,3.761548,5.495562,5.784565,2.316535,5.495562
11.853616,8.963592,-0.284487,1.73853,0.582521,0.293518,-1.151494,0.293518
12.720624,6.651572,0.871523,-1.729499,0.582521,-3.174511,-1.151494,-1.440497
13.587631,3.472545,6.651572,3.472545,10.697607,4.917557,8.963592,7.807582
8.385587,6.073567,2.89454,-0.862492,9.541597,-1.729499,6.073567,0.004516
8.096584,5.20656,6.073567,4.339553,13.009626,8.963592,17.344663,10.986609
10.408604,5.495562,2.316535,-1.729499,4.628555,0.871523,6.651572,4.05055
12.720624,5.495562,6.073567,-2.018502,4.917557,0.004516,3.761548,1.449528
12.720624,5.495562,5.20656,-0.284487,4.628555,0.582521,2.89454,3.472545
10.697607,9.830599,1.160525,-2.307504,0.004516,-5.197529,-0.573489,-1.440497
10.986609,5.784565,2.027533,-0.284487,5.784565,4.339553,6.073567,6.073567
10.697607,4.05055,0.582521,0.293518,3.761548,2.316535,6.073567,5.495562
8.385587,6.651572,-1.440497,-0.573489,2.027533,3.183543,5.784565,5.20656
10.408604,4.628555,-0.862492,1.73853,6.073567,6.940575,5.495562,8.963592
15.032643,5.20656,-3.174511,-6.642541,-2.018502,-5.197529,-1.729499,-0.862492
9.830599,5.20656,-2.885509,-5.775533,0.582521,-0.573489,0.293518,1.160525
