6.43923,4.365328,7.484043,4.241278,13.275942,9.388468,15.814594,13.434936
9.278396,4.919184,3.996673,1.321741,6.350123,3.662962,8.352391,5.892362
12.295775,6.858553,4.464917,2.551755,8.186409,5.322782,11.284158,8.184662
8.37161,5.997193,5.976227,6.43923,12.068641,10.871824,16.240906,13.483857
11.317354,6.075816,3.603557,-2.319381,3.621029,0.617628,5.778796,1.779502
9.797308,3.474266,2.983309,-4.213323,1.173231,-3.703147,0.441163,-1.662441
10.988885,2.398004,1.952473,-5.424118,-1.292039,-5.558651,-1.912288,-4.436962
10.726808,1.765525,1.987417,-2.81558,1.147023,-2.733462,1.405606,-0.750414
11.532257,0.729447,3.006022,0.014851,6.503875,3.643743,10.468225,6.281983
11.944592,7.978495,2.100983,0.497073,4.774168,2.28269,7.557424,4.590714
8.009944,9.823516,0.982788,3.979201,6.311685,7.304083,11.439657,8.317447
10.847363,6.45146,-0.156373,1.005502,2.915169,2.700266,7.07695,3.788758
9.180554,5.654746,0.000874,-0.397483,2.792866,1.513931,6.100277,3.109106
5.798015,4.024628,2.438189,1.133046,9.20152,6.095035,13.176353,10.104812
8.01868,4.641382,-0.43068,-3.57735,2.918663,0.002621,6.440977,2.532536
5.735116,4.812606,1.005502,-1.872103,5.324529,3.346722,9.596383,5.404899
5.887121,3.03223,-3.369435,-5.99894,-2.252988,-5.287838,-0.881452,-3.109106
5.42936,1.575082,-5.909834,-6.091541,-7.676233,-8.977881,-7.859686,-8.462463
5.778796,0.589673,-6.374584,-3.834185,-6.881266,-6.213843,-5.296574,-6.43923
7.611587,5.693184,-2.92041,-1.879091,-4.588967,-3.991431,-3.699652,-4.826583
3.951246,5.383933,-2.080017,0.865727,0.537258,0.818554,2.495846,1.782997
5.743852,3.877865,-0.589673,0.666549,2.340347,3.046207,6.213843,3.386907
7.279623,3.879612,-0.364287,0.055036,1.417836,1.473746,4.4754,1.887827
10.501422,5.563893,1.161001,2.356071,4.124217,3.86214,7.798535,4.999554
8.188156,2.417223,-0.654319,-3.12483,-1.059664,-3.818461,-0.73993,-2.191837
5.279102,2.425959,0.958328,-1.229141,1.382892,-0.724206,1.833665,0.64733
7.024535,6.549302,-2.434694,-1.765525,-1.229141,-3.923291,-1.447538,-1.325236
6.502128,4.118975,-2.675805,-7.39319,-2.41897,-7.066467,-2.28269,-4.208082
5.275608,5.165536,-1.870356,-6.13522,0.058531,-4.76019,0.624617,-1.236129
9.41817,2.798108,0.264698,-7.284864,0.311872,-4.625657,1.810951,-2.15864
5.413635,2.731715,0.98803,-0.327596,2.398004,1.229141,4.167896,2.242505
6.524841,5.749094,-0.652571,-0.463876,0.532016,-1.255348,1.061411,0.493578
9.596383,4.052583,1.463263,-0.282169,2.114961,0.255962,3.668203,1.541886
6.484656,4.099756,-0.130165,2.81558,2.450419,2.359566,4.276222,3.661214
7.754856,6.079311,-1.131299,0.507556,0.077749,-0.785357,1.145276,0.491831
6.895243,4.782904,-0.397483,2.324622,2.420717,2.141168,4.508596,3.600063
7.279623,5.439843,-1.924518,-1.18022,-0.151131,-1.410847,1.582071,0.151131
3.760804,6.105518,-2.929146,-2.100983,0.187822,-1.040445,2.326369,0.841267
5.149811,3.802736,1.115574,-2.628631,3.357205,-0.500567,4.286705,2.453913
6.769446,4.220312,-0.858739,-5.301816,2.088753,-2.018866,4.578484,1.140035
5.65824,5.831211,1.833665,1.854631,6.594729,5.041486,9.73441,7.487537
7.36174,5.123604,-0.387,2.394509,3.881359,1.962956,5.537685,5.186502
3.828944,6.881266,-1.767272,1.46501,3.343228,2.445178,5.829464,5.086913
3.925038,4.368822,6.084552,3.895336,10.419304,8.284251,12.606773,10.698853
5.064199,5.96225,3.383413,2.934388,7.77058,5.411888,9.535231,8.361127
7.054237,6.446218,3.102117,5.656493,8.266779,7.674485,11.317354,9.968532
9.302857,8.79268,3.628018,5.462556,4.650118,3.648984,4.541793,5.048475
8.687849,8.638928,3.58958,4.786398,5.588353,4.340867,6.280236,6.058344
4.718258,6.109013,4.188863,3.80623,7.34951,5.263378,8.057118,7.691957
9.135127,8.188156,3.989684,-1.031709,3.865634,0.710228,4.470158,2.142915
7.244679,6.5196,5.130592,1.931507,6.931934,3.423598,7.075203,6.089794
6.37109,5.965744,3.402632,-0.542499,4.141689,-0.147637,3.18074,2.738704
4.943644,3.297801,3.072415,-3.145796,1.344455,-2.050315,0.416702,-1.01249
7.573149,3.531923,4.601197,0.462129,3.220925,0.711976,2.625137,1.552369
9.10892,9.31334,2.502834,-0.512797,0.98803,-0.51105,1.234382,-0.423691
6.337893,6.051356,6.743239,4.141689,9.379732,7.003569,10.515399,9.07747
8.663389,5.63378,8.492165,4.716511,10.742532,7.655266,11.731436,9.992992
