TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2024/01/28 14:43:57.652,701,33.125,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:43:58.366,718,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:43:59.085,723,33.125,0.125,-1.0625,-0.0625,82,0.07165176
2024/01/28 14:43:59.806,721,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:00.526,719,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:01.212,685,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:01.893,676,33.125,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:02.577,679,33.125,0.09375,-1.0625,-0.0625,88,0.06845756
2024/01/28 14:44:03.267,685,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:03.976,717,33.0625,0.09375,-1.0625,-0.0625,83,0.06845756
2024/01/28 14:44:04.692,723,33.0625,0.125,-1.0625,-0.0625,82,0.07165176
2024/01/28 14:44:05.403,718,33.0625,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:06.095,684,33.0625,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:06.820,718,33.0625,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:07.514,687,33.0625,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:08.209,700,33.1875,0.09375,-1.0625,-0.0625,85,0.06845756
2024/01/28 14:44:08.881,677,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:09.541,665,33.1875,0.125,-1.0625,-0.03125,90,0.07028399
2024/01/28 14:44:10.217,678,33.1875,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:10.918,702,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:11.636,719,33.1875,0.125,-1.0625,-0.03125,83,0.07028399
2024/01/28 14:44:12.339,702,33.125,0.125,-1.0625,-0.03125,85,0.07028399
2024/01/28 14:44:13.025,685,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:13.724,698,33.125,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:14.443,720,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:15.180,738,33.125,0.125,-1.09375,-0.0625,81,0.1026424
2024/01/28 14:44:15.901,722,33.1875,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:16.582,682,33.1875,0.09375,-1.0625,-0.03125,87,0.06708569
2024/01/28 14:44:17.282,700,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:17.987,705,33.1875,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:18.706,718,33.1875,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:19.412,706,33.1875,0.125,-1.03125,-0.0625,84,0.04067661
2024/01/28 14:44:20.093,681,33.125,0.125,-1.03125,-0.0625,88,0.04067661
2024/01/28 14:44:20.768,676,33.125,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:21.449,681,33.125,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:22.139,690,33.125,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:44:22.840,700,33.125,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:23.537,697,33.125,0.125,-1.0625,-0.0625,86,0.07165176
2024/01/28 14:44:24.236,699,33.125,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:24.900,664,33.125,0.125,-1.0625,-0.0625,90,0.07165176
2024/01/28 14:44:25.585,685,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:26.283,698,33.125,0.125,-1.03125,-0.0625,85,0.04067661
2024/01/28 14:44:27.001,717,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:27.685,684,33.125,0.125,-1.0625,-0.03125,87,0.07028399
2024/01/28 14:44:28.365,680,33.125,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:29.025,663,33.125,0.125,-1.0625,-0.03125,90,0.07028399
2024/01/28 14:44:29.703,680,33.125,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:30.387,686,33.125,0.09375,-1.0625,-0.0625,87,0.06845756
2024/01/28 14:44:31.070,681,33.125,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:31.750,679,33.125,0.125,-1.0625,-0.0625,88,0.07165176
2024/01/28 14:44:32.429,678,33.125,0.125,-1.0625,-0.03125,88,0.07028399
2024/01/28 14:44:33.113,683,33.125,0.125,-1.0625,-0.0625,87,0.07165176
2024/01/28 14:44:33.821,706,33.125,0.125,-1.0625,-0.0625,84,0.07165176
2024/01/28 14:44:34.541,718,33.125,0.125,-1.0625,-0.0625,83,0.07165176
2024/01/28 14:44:35.239,700,33.125,0.125,-1.0625,-0.0625,85,0.07165176
2024/01/28 14:44:35.917,679,33.1875,0.125,-1.0625,-0.0625,88,0.07165176
