Time,RRI,HR
4059.5,911.557930258718,65.8213789912078
4060,911.220472440945,65.8457550226831
4060.5,910.883014623172,65.8701491154951
4061,910.545556805399,65.8945612897248
4061.5,910.208098987626,65.9189915654834
4062,909.870641169854,65.9434399629115
4062.5,909.533183352081,65.9679065021798
4063,909.195725534308,65.9923912034889
4063.5,908.858267716535,66.0168940870695
4064,908.520809898763,66.0414151731823
4064.5,908.18335208099,66.065954482118
4065,907.845894263217,66.0905120341976
4065.5,907.508436445444,66.1150878497722
4066,907.170978627672,66.1396819492235
4066.5,906.833520809899,66.1642943529631
4067,906.496062992126,66.1889250814332
4067.5,906.158605174353,66.2135741551066
4068,905.82114735658,66.2382415944864
4068.5,905.483689538808,66.2629274201062
4069,905.146231721035,66.2876316525305
4069.5,904.808773903262,66.3123543123543
4070,904.471316085489,66.3370954202033
4070.5,904.133858267717,66.3618549967342
4071,903.796400449944,66.3866330626342
4071.5,903.458942632171,66.4114296386217
4072,903.121484814398,66.4362447454461
4072.5,902.784026996625,66.4610784038875
4073,902.446569178853,66.4859306347574
4073.5,902.10911136108,66.5108014588983
4074,901.771653543307,66.535690897184
4074.5,901.434195725534,66.5605989705194
4075,901.096737907762,66.5855256998408
4075.5,900.759280089989,66.6104711061159
4076,900.421822272216,66.6354352103439
4076.5,900.084364454443,66.6604180335552
4077,899.74690663667,66.685419596812
4077.5,899.409448818898,66.7104399212081
4078,899.071991001125,66.735479027869
4078.5,898.734533183352,66.7605369379518
4079,898.397075365579,66.7856136726453
4079.5,898.059617547807,66.8107092531705
4080,897.722159730034,66.83582370078
4080.5,897.384701912261,66.8609570367585
4081,897.047244094488,66.8861092824227
4081.5,896.709786276715,66.9112804591213
4082,896.372328458943,66.9364705882353
4082.5,896.03487064117,66.9616796911779
4083,895.697412823397,66.9869077893944
4083.5,895.359955005624,67.0121549043626
4084,895.022497187852,67.0374210575926
4084.5,894.685039370079,67.0627062706271
4085,894.347581552306,67.088010565041
4085.5,894.010123734533,67.1133339624422
4086,893.67266591676,67.1386764844709
4086.5,893.335208098988,67.1640381528001
4087,892.997750281215,67.1894189891356
4087.5,892.660292463442,67.214819015216
4088,892.322834645669,67.2402382528127
4088.5,891.985376827897,67.2656767237303
4089,891.647919010124,67.291134449806
4089.5,891.310461192351,67.3166114529105
4090,890.952894211577,67.343627693241
4090.5,890.364071856288,67.3881638944709
4091,889.775249500998,67.432759040723
4091.5,889.186427145709,67.477413249098
4092,888.597604790419,67.5221266370072
4092.5,888.00878243513,67.5668993221732
4093,887.41996007984,67.6117314226309
4093.5,886.831137724551,67.6566230567289
4094,886.242315369262,67.7015743431303
4094.5,885.653493013972,67.7465854008137
4095,885.064670658683,67.7916563490743
4095.5,884.475848303393,67.836787307525
4096,883.887025948104,67.8819783960974
4096.5,883.298203592814,67.9272297350431
4097,882.709381237525,67.9725414449343
4097.5,882.120558882236,68.0179136466653
4098,881.531736526946,68.0633464614532
4098.5,880.942914171657,68.1088400108394
4099,880.354091816367,68.1543944166904
4099.5,879.765269461078,68.200009801199
4100,879.176447105789,68.2456862868852
4100.5,878.587624750499,68.2914239965977
4101,877.99880239521,68.3372230535144
4101.5,877.40998003992,68.3830835811443
4102,876.821157684631,68.4290057033277
4102.5,876.232335329341,68.4749895442381
4103,875.643512974052,68.5210352283829
4103.5,875.054690618763,68.5671428806046
4104,874.465868263473,68.6133126260821
4104.5,873.877045908184,68.6595445903314
4105,873.288223552894,68.7058388992072
4105.5,872.699401197605,68.7521956789039
4106,872.110578842316,68.7986150559566
4106.5,871.521756487026,68.8450971572426
4107,870.932934131737,68.8916421099818
4107.5,870.344111776447,68.938250041739
4108,869.755289421158,68.9849210804241
4108.5,869.166467065868,69.0316553542936
4109,868.577644710579,69.0784529919518
4109.5,867.98882235529,69.1253141223523
4110,867.4,69.1722388747982
4110.5,866.811177644711,69.2192273789446
4111,866.222355289421,69.2662797647988
4111.5,865.633532934132,69.3133961627218
4112,865.044710578843,69.3605767034298
4112.5,864.455888223553,69.4078215179948
4113,863.867065868264,69.4551307378464
4113.5,863.278243512974,69.5025044947727
4114,862.689421157685,69.5499429209218
4114.5,862.100598802395,69.5974461488024
4115,861.511776447106,69.6450143112858
4115.5,860.922954091817,69.6926475416069
4116,860.334131736527,69.740345973365
4116.5,859.745309381238,69.7881097405257
4117,859.156487025948,69.8359389774216
4117.5,858.567664670659,69.8838338187539
4118,857.97884231537,69.9317943995939
4118.5,857.39001996008,69.9798208553834
4119,856.801197604791,70.0279133219369
4119.5,856.212375249501,70.0760719354423
4120,855.623552894212,70.1242968324626
4120.5,855.034730538923,70.1725881499368
4121,854.445908183633,70.2209460251814
4121.5,853.857085828344,70.2693705958917
4122,853.268263473054,70.3178620001432
4122.5,852.679441117765,70.3664203763924
4123,852.090618762475,70.4150458634791
4123.5,851.501796407186,70.4637386006267
4124,850.912974051897,70.5124987274441
4124.5,850.324151696607,70.5613263839268
4125,849.735329341318,70.6102217104586
4125.5,849.146506986028,70.6591848478124
4126,848.557684630739,70.708215937152
4126.5,847.96886227545,70.7573151200332
4127,847.38003992016,70.8064825384053
4127.5,846.791217564871,70.8557183346124
4128,846.202395209581,70.9050226513949
4128.5,845.613572854292,70.9543956318906
4129,845.024750499002,71.0038374196364
4129.5,844.435928143713,71.0533481585695
4130,843.847105788424,71.1029279930288
4130.5,843.258283433134,71.1525770677564
4131,842.669461077845,71.2022955278989
4131.5,842.080638722555,71.252083519009
4132,841.491816367266,71.3019411870468
4132.5,840.902994011976,71.3518686783811
4133,840.314171656687,71.4018661397909
4133.5,839.725349301398,71.451933718467
4134,839.136526946108,71.5020715620134
4134.5,838.547704590819,71.5522798184486
4135,837.958882235529,71.602558636207
4135.5,837.37005988024,71.6529081641409
4136,836.781237524951,71.7033285515212
4136.5,836.192415169661,71.7538199480393
4137,835.603592814372,71.8043825038087
4137.5,835.014770459082,71.8550163693663
4138,834.425948103793,71.9057216956737
4138.5,833.837125748503,71.9564986341191
4139,833.248303393214,72.0073473365186
4139.5,832.659481037925,72.0582679551177
4140,832.070658682635,72.1092606425928
4140.5,832.163345056663,72.1012291113526
4141,832.348964439234,72.0851500553292
4141.5,832.534583821805,72.0690781691807
4142,832.720203204377,72.0530134481126
4142.5,832.905822586948,72.0369558873345
4143,833.091441969519,72.0209054820602
4143.5,833.277061352091,72.004862227508
4144,833.462680734662,71.9888261189002
4144.5,833.648300117233,71.9727971514635
4145,833.833919499804,71.9567753204289
4145.5,834.019538882376,71.9407606210314
4146,834.205158264947,71.9247530485106
4146.5,834.390777647518,71.90875259811
4147,834.57639703009,71.8927592650775
4147.5,834.762016412661,71.8767730446653
4148,834.947635795232,71.8607939321296
4148.5,835.133255177804,71.844821922731
4149,835.318874560375,71.8288570117343
4149.5,835.504493942946,71.8128991944084
4150,835.690113325518,71.7969484660265
4150.5,835.875732708089,71.7810048218659
4151,836.06135209066,71.7650682572082
4151.5,836.246971473232,71.7491387673392
4152,836.432590855803,71.7332163475487
4152.5,836.618210238374,71.717300993131
4153,836.803829620946,71.7013926993842
4153.5,836.989449003517,71.6854914616109
4154,837.175068386088,71.6695972751176
4154.5,837.36068776866,71.6537101352152
4155,837.546307151231,71.6378300372186
4155.5,837.731926533802,71.621956976447
4156,837.917545916374,71.6060909482234
4156.5,838.103165298945,71.5902319478754
4157,838.288784681516,71.5743799707344
4157.5,838.474404064087,71.5585350121362
4158,838.660023446659,71.5426970674204
4158.5,838.84564282923,71.5268661319311
4159,839.031262211801,71.5110422010162
4159.5,839.216881594373,71.4952252700279
4160,839.402500976944,71.4794153343225
4160.5,839.588120359515,71.4636123892603
4161,839.773739742087,71.4478164302058
4161.5,839.959359124658,71.4320274525275
4162,840.144978507229,71.4162454515982
4162.5,840.330597889801,71.4004704227946
4163,840.516217272372,71.3847023614975
4163.5,840.701836654943,71.3689412630917
4164,840.887456037515,71.3531871229665
4164.5,841.073075420086,71.3374399365146
4165,841.258694802657,71.3216996991333
4165.5,841.444314185229,71.3059664062239
4166,841.6299335678,71.2902400531914
4166.5,841.815552950371,71.2745206354453
4167,842.001172332943,71.2588081483988
4167.5,842.186791715514,71.2431025874693
4168,842.372411098085,71.2274039480783
4168.5,842.558030480656,71.2117122256512
4169,842.743649863228,71.1960274156176
4169.5,842.929269245799,71.1803495134109
4170,843.11488862837,71.1646785144686
4170.5,843.300508010942,71.1490144142324
4171,843.486127393513,71.1333572081478
4171.5,843.671746776084,71.1177068916643
4172,843.857366158656,71.1020634602356
4172.5,844.042985541227,71.0864269093192
4173,844.228604923798,71.0707972343767
4173.5,844.41422430637,71.0551744308737
4174,844.599843688941,71.0395584942797
4174.5,844.785463071512,71.0239494200682
4175,844.971082454084,71.0083472037168
4175.5,845.156701836655,70.9927518407069
4176,845.342321219226,70.9771633265241
4176.5,845.527940601798,70.9615816566576
4177,845.713559984369,70.9460068266009
4177.5,845.89917936694,70.9304388318513
4178,846.084798749511,70.9148776679102
4178.5,846.270418132083,70.8993233302826
4179,846.456037514654,70.8837758144779
4179.5,846.641656897225,70.868235116009
4180,846.827276279797,70.8527012303931
4180.5,847.012895662368,70.8371741531511
4181,847.19851504494,70.821653879808
4181.5,847.384134427511,70.8061404058925
4182,847.569753810082,70.7906337269374
4182.5,847.755373192653,70.7751338384793
4183,847.940992575225,70.7596407360588
4183.5,848.126611957796,70.7441544152204
4184,848.312231340367,70.7286748715123
4184.5,848.497850722939,70.713202100487
4185,848.68347010551,70.6977360977005
4185.5,848.869089488081,70.6822768587128
4186,849.054708870653,70.6668243790879
4186.5,849.240328253224,70.6513786543936
4187,849.425947635795,70.6359396802015
4187.5,849.611567018367,70.6205074520871
4188,849.797186400938,70.60508196563
4188.5,849.982805783509,70.5896632164134
4189,850.168425166081,70.5742512000243
4189.5,850.354044548652,70.5588459120537
4190,850.539663931223,70.5434473480966
4190.5,850.725283313795,70.5280555037515
4191,850.910902696366,70.5126703746209
4191.5,851.244469026549,70.4850394724018
4192,851.714601769912,70.4461328657705
4192.5,852.184734513275,70.4072691870842
4193,852.654867256637,70.3684483653347
4193.5,853.125,70.3296703296703
4194,853.595132743363,70.2909350093954
4194.5,854.065265486726,70.2522423339701
4195,854.535398230089,70.2135922330097
4195.5,855.005530973452,70.1749846362842
4196,855.475663716814,70.1364194737182
4196.5,855.945796460177,70.0978966753901
4197,856.41592920354,70.0594161715319
4197.5,856.886061946903,70.0209778925286
4198,857.356194690266,69.9825817689181
4198.5,857.826327433629,69.9442277313904
4199,858.296460176991,69.9059157107875
4199.5,858.766592920354,69.8676456381026
4200,859.236725663717,69.8294174444802
4200.5,859.70685840708,69.7912310612153
4201,860.176991150443,69.7530864197531
4201.5,860.647123893806,69.7149834516886
4202,861.117256637168,69.6769220887661
4202.5,861.587389380531,69.6389022628791
4203,862.057522123894,69.6009239060695
4203.5,862.527654867257,69.5629869505274
4204,862.99778761062,69.5250913285906
4204.5,863.467920353983,69.4872369727444
4205,863.938053097345,69.449423815621
4205.5,864.408185840708,69.411651789999
4206,864.878318584071,69.3739208288035
4206.5,865.348451327434,69.336230865105
4207,865.818584070797,69.2985818321196
4207.5,866.28871681416,69.2609736632083
4208,866.758849557522,69.2234062918767
4208.5,867.228982300885,69.1858796517746
4209,867.699115044248,69.1483936766955
4209.5,868.169247787611,69.1109483005765
4210,868.639380530974,69.0735434574976
4210.5,869.109513274337,69.0361790816813
4211,869.579646017699,68.9988551074926
4211.5,870.049778761062,68.9615714694383
4212,870.519911504425,68.9243281021666
4212.5,870.990044247788,68.8871249404667
4213,871.460176991151,68.8499619192688
4213.5,871.930309734514,68.8128389736433
4214,872.400442477876,68.7757560388005
4214.5,872.870575221239,68.7387130500903
4215,873.340707964602,68.7017099430019
4215.5,873.810840707965,68.6647466531633
4216,874.280973451328,68.6278231163408
4216.5,874.75110619469,68.5909392684392
4217,875.221238938053,68.5540950455005
4217.5,875.691371681416,68.5172903837044
4218,876.161504424779,68.4805252193674
4218.5,876.631637168142,68.4437994889428
4219,877.101769911505,68.40711312902
4219.5,877.571902654868,68.3704660763243
4220,878.04203539823,68.3338582677165
4220.5,878.512168141593,68.2972896401926
4221,878.982300884956,68.2607601308834
4221.5,879.452433628319,68.2242696770542
4222,879.922566371682,68.1878182161041
4222.5,880.392699115044,68.1514056855662
4223,880.862831858407,68.1150320231068
4223.5,881.33296460177,68.0786971665254
4224,881.803097345133,68.042401053754
4224.5,882.273230088496,68.0061436228568
4225,882.743362831859,67.96992481203
4225.5,883.213495575222,67.9337445596017
4226,883.683628318584,67.8976028040308
4226.5,884.153761061947,67.8614994839073
4227,884.62389380531,67.8254345379517
4227.5,885.094026548673,67.7894079050148
4228,885.564159292036,67.7534195240772
4228.5,886.034292035399,67.7174693342488
4229,886.504424778761,67.6815572747691
4229.5,886.974557522124,67.645683285006
4230,887.444690265487,67.6098473044562
4230.5,887.91482300885,67.5740492727442
4231,888.384955752213,67.5382891296227
4231.5,888.855088495576,67.5025668149715
4232,889.325221238938,67.4668822687978
4232.5,889.795353982301,67.4312354312354
4233,890.265486725664,67.3956262425447
4233.5,890.735619469027,67.3600546431122
4234,891.20575221239,67.32452057345
4234.5,891.675884955753,67.2890239741959
4235,892.146017699115,67.2535647861128
4235.5,892.616150442478,67.2181429500883
4236,893.086283185841,67.1827584071344
4236.5,893.556415929204,67.1474110983875
4237,894.026548672567,67.1121009651076
4237.5,894.49668141593,67.0768279486783
4238,894.966814159292,67.0415919906062
4238.5,895.436946902655,67.006393032521
4239,895.907079646018,66.9712310161748
4239.5,896.377212389381,66.9361058834418
4240,896.847345132744,66.9010175763182
4240.5,897.317477876107,66.8659660369217
4241,897.787610619469,66.8309512074913
4241.5,898.257743362832,66.795973030387
4242,898.727876106195,66.7610314480891
4242.5,899.198008849558,66.7261264031985
4243,899.668141592921,66.691257838436
4243.5,900.138274336284,66.656425696642
4244,900.608407079646,66.6216299207762
4244.5,901.078539823009,66.5868704539177
4245,901.548672566372,66.5521472392638
4245.5,902.019404019404,66.5174160695874
4246,902.504504504505,66.4816626404999
4246.5,902.989604989605,66.4459476260424
4247,903.474705474706,66.4102709643372
4247.5,903.959805959806,66.3746325936397
4248,904.444906444907,66.3390324523375
4248.5,904.930006930007,66.3034704789503
4249,905.415107415108,66.2679466121296
4249.5,905.900207900208,66.2324607906586
4250,906.385308385309,66.197012953451
4250.5,906.870408870409,66.1616030395517
4251,907.35550935551,66.1262309881357
4251.5,907.84060984061,66.0908967385081
4252,908.325710325711,66.0556002301036
4252.5,908.810810810811,66.0203414024861
4253,909.295911295912,65.9851201953489
4253.5,909.781011781012,65.9499365485133
4254,910.266112266113,65.9147904019295
4254.5,910.751212751213,65.8796816956751
4255,911.236313236314,65.8446103699557
4255.5,911.721413721414,65.809576365104
4256,912.206514206514,65.7745796215796
4256.5,912.691614691615,65.7396200799688
4257,913.176715176716,65.7046976809839
4257.5,913.661815661816,65.6698123654633
4258,914.146916146917,65.6349640743711
4258.5,914.632016632017,65.6001527487964
4259,915.117117117118,65.5653783299533
4259.5,915.602217602218,65.5306407591806
4260,916.087318087318,65.495939977941
4260.5,916.572418572419,65.4612759278217
4261,917.05751905752,65.4266485505329
4261.5,917.54261954262,65.3920577879086
4262,918.02772002772,65.3575035819052
4262.5,918.512820512821,65.3229858746022
4263,918.997920997921,65.2885046082011
4263.5,919.483021483022,65.2540597250255
4264,919.968121968122,65.2196511675206
4264.5,920.453222453223,65.185278878253
4265,920.938322938323,65.1509427999103
4265.5,921.423423423424,65.1166428753006
4266,921.908523908524,65.0823790473527
4266.5,922.393624393625,65.0481512591152
4267,922.878724878725,65.0139594537566
4267.5,923.363825363826,64.9798035745646
4268,923.848925848926,64.9456835649464
4268.5,924.334026334027,64.9115993684276
4269,924.819126819127,64.8775509286527
4269.5,925.304227304228,64.8435381893838
4270,925.789327789328,64.8095610945016
4270.5,926.274428274429,64.7756195880037
4271,926.759528759529,64.7417136140054
4271.5,927.24462924463,64.7078431167387
4272,927.72972972973,64.6740080405523
4272.5,928.21483021483,64.6402083299114
4273,928.699930699931,64.606443929397
4273.5,929.185031185031,64.572714783706
4274,929.670131670132,64.5390208376506
4274.5,930.155232155232,64.5053620361582
4275,930.640332640333,64.4717383242709
4275.5,931.125433125433,64.4381496471457
4276,931.610533610534,64.4045959500533
4276.5,932.095634095634,64.3710771783788
4277,932.580734580735,64.3375932776206
4277.5,933.065835065835,64.3041441933907
4278,933.550935550936,64.270729871414
4278.5,934.036036036036,64.2373502575281
4279,934.521136521137,64.2040052976832
4279.5,935.006237006237,64.1706949379416
4280,935.491337491338,64.1374191244775
4280.5,935.976437976438,64.1041778035767
4281,936.461538461539,64.0709709216363
4281.5,936.946638946639,64.0377984251642
4282,937.43173943174,64.0046602607794
4282.5,937.91683991684,63.9715563752111
4283,938.401940401941,63.9384867152987
4283.5,938.887040887041,63.9054512279914
4284,939.372141372142,63.8724498603482
4284.5,939.857241857242,63.839482559537
4285,940.342342342343,63.8065492728353
4285.5,940.827442827443,63.7736499476287
4286,941.312543312544,63.7407845314117
4286.5,941.797643797644,63.7079529717869
4287,942.282744282745,63.6751552164646
4287.5,942.767844767845,63.642391213263
4288,943.252945252945,63.6096609101074
4288.5,943.738045738046,63.5769642550304
4289,944.223146223147,63.5443011961712
4289.5,944.708246708247,63.5116716817755
4290,945.193347193347,63.4790756601956
4290.5,945.678447678448,63.4465130798892
4291,946.163548163548,63.4139838894203
4291.5,946.648648648649,63.3814880374579
4292,947.133749133749,63.3490254727763
4292.5,947.61884961885,63.3165961442548
4293,948.10395010395,63.2842000008771
4293.5,948.589050589051,63.2518369917315
4294,949.074151074151,63.2195070660103
4294.5,949.559251559252,63.1872101730095
4295,950.044352044352,63.1549462621288
4295.5,950.529452529453,63.1227152828711
4296,951.014553014553,63.0905171848425
4296.5,951.499653499654,63.0583519177517
4297,951.984753984754,63.02621943141
4297.5,952.469854469855,62.9941196757309
4298,952.954954954955,62.9620526007298
4298.5,953.440055440056,62.930018156524
4299,953.925155925156,62.8980162933323
4299.5,954.410256410257,62.8660469614744
4300,954.895356895357,62.8341101113712
4300.5,955.380457380458,62.8022056935444
4301,955.865557865558,62.7703336586158
4301.5,956.350658350659,62.7384939573077
4302,956.835758835759,62.7066865404421
4302.5,957.32085932086,62.6749113589409
4303,957.80595980596,62.6431683638253
4303.5,958.08691206544,62.6247986945696
4304,958.231765507839,62.6153318641044
4304.5,958.376618950239,62.6058678953596
4305,958.521472392638,62.5964067870378
4305.5,958.666325835038,62.5869485378425
4306,958.811179277437,62.5774931464777
4306.5,958.956032719836,62.5680406116484
4307,959.100886162236,62.5585909320605
4307.5,959.245739604635,62.5491441064202
4308,959.390593047035,62.5397001334351
4308.5,959.535446489434,62.530259011813
4309,959.680299931834,62.520820740263
4309.5,959.825153374233,62.5113853174946
4310,959.970006816633,62.5019527422181
4310.5,960.114860259032,62.4925230131449
4311,960.259713701432,62.4830961289869
4311.5,960.404567143831,62.4736720884568
4312,960.54942058623,62.4642508902681
4312.5,960.69427402863,62.4548325331352
4313,960.839127471029,62.4454170157731
4313.5,960.983980913429,62.4360043368976
4314,961.128834355828,62.4265944952254
4314.5,961.273687798228,62.4171874894739
4315,961.418541240627,62.4077833183612
4315.5,961.563394683027,62.3983819806063
4316,961.708248125426,62.3889834749289
4316.5,961.853101567826,62.3795878000494
4317,961.997955010225,62.3701949546891
4317.5,962.142808452625,62.3608049375701
4318,962.287661895024,62.3514177474151
4318.5,962.432515337423,62.3420333829477
4319,962.577368779823,62.3326518428923
4319.5,962.722222222222,62.3232731259738
4320,962.867075664622,62.3138972309182
4320.5,963.011929107021,62.3045241564522
4321,963.156782549421,62.295153901303
4321.5,963.30163599182,62.2857864641989
4322,963.44648943422,62.2764218438688
4322.5,963.591342876619,62.2670600390425
4323,963.736196319018,62.2577010484502
4323.5,963.881049761418,62.2483448708234
4324,964.025903203818,62.2389915048938
4324.5,964.170756646217,62.2296409493944
4325,964.315610088616,62.2202932030586
4325.5,964.460463531016,62.2109482646206
4326,964.605316973415,62.2016061328155
4326.5,964.750170415815,62.1922668063791
4327,964.895023858214,62.1829302840478
4327.5,965.039877300614,62.1735965645591
4328,965.184730743013,62.164265646651
4328.5,965.329584185413,62.1549375290623
4329,965.474437627812,62.1456122105326
4329.5,965.619291070212,62.1362896898021
4330,965.764144512611,62.1269699656121
4330.5,965.90899795501,62.1176530367042
4331,966.05385139741,62.1083389018213
4331.5,966.198704839809,62.0990275597064
4332,966.343558282209,62.0897190091039
4332.5,966.488411724608,62.0804132487586
4333,966.633265167008,62.071110277416
4333.5,966.778118609407,62.0618100938225
4334,966.922972051806,62.0525126967252
4334.5,967.067825494206,62.043218084872
4335,967.212678936605,62.0339262570116
4335.5,967.357532379005,62.0246372118932
4336,967.502385821404,62.015350948267
4336.5,967.647239263804,62.0060674648838
4337,967.792092706203,61.9967867604953
4337.5,967.936946148603,61.9875088338538
4338,968.081799591002,61.9782336837124
4338.5,968.226653033402,61.968961308825
4339,968.371506475801,61.9596917079461
4339.5,968.516359918201,61.9504248798312
4340,968.6612133606,61.9411608232362
4340.5,968.806066802999,61.931899536918
4341,968.950920245399,61.9226410196341
4341.5,969.095773687798,61.913385270143
4342,969.240627130198,61.9041322872037
4342.5,969.385480572597,61.8948820695758
4343,969.530334014997,61.8856346160201
4343.5,969.675187457396,61.8763899252977
4344,969.820040899796,61.8671479961707
4344.5,969.964894342195,61.8579088274019
4345,970.109747784595,61.8486724177547
4345.5,970.254601226994,61.8394387659934
4346,970.399454669393,61.8302078708829
4346.5,970.544308111793,61.820979731189
4347,970.689161554192,61.8117543456781
4347.5,970.834014996592,61.8025317131174
4348,970.978868438991,61.7933118322749
4348.5,971.123721881391,61.7840947019191
4349,971.26857532379,61.7748803208195
4349.5,971.41342876619,61.7656686877462
4350,971.558282208589,61.75645980147
4350.5,971.703135650989,61.7472536607626
4351,971.847989093388,61.7380502643962
4351.5,971.992842535788,61.728849611144
4352,972.137695978187,61.7196516997797
4352.5,972.282549420586,61.7104565290778
4353,972.427402862986,61.7012640978135
4353.5,972.572256305385,61.6920744047629
4354,972.717109747785,61.6828874487027
4354.5,972.861963190184,61.6737032284102
4355,973.006816632584,61.6645217426638
4355.5,973.151670074983,61.6553429902421
4356,973.296523517383,61.6461669699249
4356.5,973.441376959782,61.6369936804925
4357,973.586230402182,61.627823120726
4357.5,973.731083844581,61.6186552894071
4358,973.875937286981,61.6094901853184
4358.5,974.02079072938,61.6003278072432
4359,974.165644171779,61.5911681539653
4359.5,974.310497614179,61.5820112242695
4360,974.455351056578,61.5728570169413
4360.5,974.600204498978,61.5637055307666
4361,974.745057941377,61.5545567645325
4361.5,974.889911383777,61.5454107170264
4362,974.885405405405,61.5456951835781
4362.5,974.407927927927,61.5758536854166
4363,973.93045045045,61.6060417581662
4363.5,973.452972972972,61.6362594453403
4364,972.975495495495,61.666506790538
4364.5,972.498018018017,61.6967838374437
4365,972.02054054054,61.7270906298277
4365.5,971.543063063062,61.7574272115465
4366,971.065585585585,61.7877936265428
4366.5,970.588108108107,61.8181899188456
4367,970.11063063063,61.8486161325708
4367.5,969.633153153152,61.8790723119211
4368,969.155675675675,61.9095585011864
4368.5,968.678198198197,61.9400747447437
4369,968.20072072072,61.9706210870578
4369.5,967.723243243243,62.0011975726811
4370,967.245765765765,62.031804246254
4370.5,966.768288288288,62.0624411525052
4371,966.29081081081,62.0931083362516
4371.5,965.813333333333,62.1238058423988
4372,965.335855855855,62.1545337159415
4372.5,964.858378378378,62.1852920019631
4373,964.3809009009,62.2160807456364
4373.5,963.903423423423,62.2468999922238
4374,963.425945945945,62.2777497870775
4374.5,962.948468468468,62.3086301756393
4375,962.47099099099,62.3395412034415
4375.5,961.993513513513,62.3704829161067
4376,961.516036036035,62.4014553593481
4376.5,961.038558558558,62.4324585789698
4377,960.561081081081,62.4634926208669
4377.5,960.083603603603,62.4945575310259
4378,959.606126126126,62.5256533555247
4378.5,959.128648648648,62.556780140533
4379,958.651171171171,62.5879379323126
4379.5,958.173693693693,62.6191267772174
4380,957.696216216216,62.6503467216937
4380.5,957.218738738738,62.6815978122805
4381,956.741261261261,62.7128800956099
4381.5,956.263783783783,62.7441936184068
4382,955.786306306306,62.7755384274898
4382.5,955.308828828828,62.8069145697708
4383,954.831351351351,62.8383220922557
4383.5,954.353873873873,62.8697610420446
4384,953.876396396396,62.9012314663316
4384.5,953.398918918919,62.9327334124056
4385,952.921441441441,62.9642669276501
4385.5,952.443963963964,62.9958320595438
4386,951.966486486486,63.0274288556604
4386.5,951.489009009009,63.0590573636694
4387,951.011531531531,63.0907176313357
4387.5,950.534054054054,63.1224097065206
4388,950.056576576576,63.1541336371812
4388.5,949.579099099099,63.1858894713713
4389,949.101621621621,63.2176772572413
4389.5,948.624144144144,63.2494970430385
4390,948.146666666666,63.2813488771076
4390.5,947.669189189189,63.3132328078906
4391,947.191711711711,63.345148883927
4391.5,946.714234234234,63.3770971538545
4392,946.236756756756,63.4090776664089
4392.5,945.759279279279,63.4410904704243
4393,945.281801801802,63.4731356148336
4393.5,944.804324324324,63.5052131486686
4394,944.326846846847,63.5373231210602
4394.5,943.849369369369,63.5694655812387
4395,943.371891891892,63.6016405785343
4395.5,942.894414414414,63.6338481623768
4396,942.416936936937,63.6660883822963
4396.5,941.939459459459,63.6983612879235
4397,941.461981981982,63.7306669289895
4397.5,940.984504504504,63.7630053553265
4398,940.507027027027,63.795376616868
4398.5,940.029549549549,63.8277807636486
4399,939.552072072072,63.860217845805
4399.5,939.074594594594,63.8926879135757
4400,938.597117117117,63.9251910173013
4400.5,938.119639639639,63.9577272074251
4401,937.642162162162,63.9902965344931
4401.5,937.164684684685,64.0228990491542
4402,936.687207207207,64.0555348021607
4402.5,936.20972972973,64.0882038443685
4403,935.732252252252,64.1209062267369
4403.5,935.254774774775,64.1536420003298
4404,934.777297297297,64.1864112163152
4404.5,934.29981981982,64.2192139259655
4405,933.822342342342,64.2520501806583
4405.5,933.344864864865,64.2849200318761
4406,932.867387387387,64.3178235312069
4406.5,932.38990990991,64.3507607303444
4407,931.912432432432,64.3837316810882
4407.5,931.434954954955,64.4167364353442
4408,930.957477477477,64.4497750451245
4408.5,930.48,64.4828475625484
4409,930.002522522522,64.5159540398418
4409.5,929.525045045045,64.5490945293382
4410,929.047567567568,64.5822690834787
4410.5,928.57009009009,64.615477754812
4411,928.092612612613,64.6487205959952
4411.5,927.615135135135,64.6819976597937
4412,927.137657657658,64.7153089990815
4412.5,926.66018018018,64.7486546668419
4413,926.182702702703,64.7820347161671
4413.5,925.705225225225,64.8154492002591
4414,925.227747747748,64.8488981724295
4414.5,924.75027027027,64.8823816861002
4415,924.272792792793,64.9158997948034
4415.5,923.795315315315,64.9494525521819
4416,923.317837837838,64.9830400119897
4416.5,922.84036036036,65.0166622280917
4417,922.362882882883,65.0503192544647
4417.5,921.827218934911,65.0881192999753
4418,921.107297830375,65.1389910180141
4418.5,920.387376725838,65.1899423191161
4419,919.667455621302,65.2409733901758
4419.5,918.947534516765,65.2920844186729
4420,918.227613412229,65.3432755926755
4420.5,917.507692307692,65.3945471008417
4421,916.787771203156,65.4458991324223
4421.5,916.067850098619,65.4973318772629
4422,915.347928994083,65.5488455258064
4422.5,914.628007889546,65.6004402690955
4423,913.90808678501,65.6521162987745
4423.5,913.188165680474,65.7038738070924
4424,912.468244575937,65.7557129869046
4424.5,911.7483234714,65.8076340316759
4425,911.028402366864,65.8596371354825
4425.5,910.308481262328,65.9117224930145
4426,909.588560157791,65.9638902995784
4426.5,908.868639053255,66.0161407510996
4427,908.148717948718,66.0684740441247
4427.5,907.428796844182,66.120890375824
4428,906.708875739645,66.1733899439941
4428.5,905.988954635109,66.2259729470601
4429,905.269033530572,66.2786395840786
