timestamp,eyeleft_pupildiameter,eyeright_pupildiameter
0.997926,3.05311214213694,3.49884993707065
1.007917,3.05724934280278,3.49819178783691
1.017904,3.06029481457178,3.49711283111656
1.027974,3.06263732855318,3.49623395241645
1.037999,3.06777561972287,3.49806431314185
1.047989,3.07590141634258,3.50292122398139
1.057977,3.0829395651902,3.50872731669873
1.068047,3.08794124547411,3.5114023550154
1.078071,3.08979471805576,3.51207943305056
1.088062,3.35906481061507,3.51626967518069
1.098048,NaN,3.5261233698457
1.10812,3.27932284001863,3.55846894035467
1.118144,1.97691079870803,3.40676674120206
1.128134,NaN,NaN
1.138121,NaN,4.01011374350884
1.148192,NaN,NaN
1.158216,NaN,NaN
1.168207,NaN,NaN
1.178193,NaN,NaN
1.188265,NaN,NaN
1.198287,NaN,NaN
1.208278,NaN,NaN
1.218266,NaN,NaN
1.228337,NaN,NaN
1.23836,NaN,3.03964999701411
1.248352,NaN,2.81671443905668
1.258338,2.10515615836839,2.95109911958406
1.26841,2.36336619575343,3.12824087180887
1.278434,2.57204664238732,3.2573479963703
1.288424,2.66610090409083,3.29497320301841
1.298411,2.72297567400226,3.31040933966543
1.308482,2.7455776631396,3.30806955401818
1.318506,2.76778765646008,3.3820417976071
1.328496,2.82047322494877,3.40800225464329
1.338484,2.93188982283212,3.44690928177401
1.348555,2.89304729751373,3.45375246148146
1.358579,2.90731804932203,3.4590762044322
1.36857,2.99784429816015,3.46417686555204
1.378556,3.08379690155634,3.46493882337401
1.388628,3.08511961278263,3.47635506446584
1.398652,3.08697950786762,3.47779433080031
1.408642,3.10159441149049,3.47946054039484
1.458701,3.07207133458155,3.47773230324581
1.468773,3.08332525399199,3.47563277636999
1.478796,3.08611259998127,3.47592477036566
1.488787,3.08444169879429,3.47776040997106
1.498774,3.08384378381175,3.48052155359553
1.508845,3.08363159880287,3.48171154210871
1.518869,3.08553578584476,3.48274370138935
1.528859,3.08885649442462,3.48446340320373
1.538846,3.09059301368956,3.48643628094031
1.548917,3.08807534072612,3.48941590471287
1.558941,3.09315115061659,3.49517652322644
1.568932,3.0962552243629,3.50082313982694
1.578919,3.10413695097381,3.50459245703392
1.58899,3.10309965154767,3.50893116241756
1.599014,3.11320132798755,3.51392588150574
1.609004,3.12236598551218,3.51897620366628
1.61899,3.12858968024814,3.52452572164278
1.629062,3.13275413026533,3.53199846970057
1.639087,3.1379048768612,3.54060840514041
1.649076,3.14502949757696,3.54672460146634
1.659064,3.14997107293987,3.55099853373156
1.669135,3.16220133385522,3.557122080428
1.679159,3.1613021338488,3.56280817426389
1.689149,3.16103730369376,3.56406917005507
1.699136,3.16554591996591,3.56318017408958
1.709208,3.16730593717187,3.56242487916584
1.719231,3.16500869975487,3.56138904515518
1.729222,3.16550838590489,3.55879431129128
1.739209,3.16441636914054,3.55198000569912
1.74928,3.16213459019014,3.48172610248853
1.759305,3.15933272671864,3.48771280572728
1.769294,3.15338257066526,3.48218717592567
1.779281,3.14438243477907,3.47281359671716
1.789352,3.12962958084775,3.46486758825745
1.799376,3.10966961464274,3.45708520405316
1.809367,3.08647859991798,3.44929856886615
1.819354,3.06352150579761,3.44470683743395
1.829424,3.06652373492123,3.42201412805928
1.839449,3.05120231039256,3.43821578817774
1.849439,3.03719089506823,3.43763750672942
1.859427,3.02367919225612,3.43311540019009
1.869497,3.01205570836183,3.4288970203255
1.879521,3.00420056976939,3.42396362206024
1.889512,2.99717804783615,3.41862758487046
1.899499,2.99002388886084,3.41318500255475
1.90957,2.98421903207495,3.40757485252564
1.919594,2.9543909051844,3.39935657601164
1.929584,2.95633310408388,3.39989060257753
1.939571,2.95728355147836,3.39089213791707
1.949643,2.95514143720251,3.37616650498325
1.959666,2.95088751111928,3.3722378038274
1.969657,2.94623891477913,3.36880261982702
1.979644,2.94149238962804,3.36570686659697
1.989715,2.93787225505076,3.36348518373388
1.999739,2.93794427211801,3.36231452023735
2.009729,2.94067349566177,3.36172851758192
2.019716,2.94404215566674,3.36130030838018
2.029787,2.94476635655925,3.36033050414873
2.039811,2.94414145893876,3.35956377103839
2.049802,2.94440048632619,3.35959174697821
2.05979,2.94633571078729,3.35795035035923
2.06986,2.9487667958175,3.3548428951958
2.079884,2.95311863407636,3.35314924529332
2.089875,2.95813036010853,3.35358958948003
2.099861,2.9587709472326,3.35458404895006
2.109932,2.95631960877743,3.35407051893636
2.119957,2.95588074616929,3.35278013896528
2.129947,2.95629039468755,3.35140899244038
2.139934,2.95654453848444,3.34979848556621
2.150005,2.95804994686428,3.35019635329279
2.160029,2.9611064144662,3.35355679480464
2.170019,2.96577378243787,3.35797658855641
2.180007,2.96915225304677,3.36212057970169
2.190077,2.97003432297387,3.36438082829413
2.200102,2.97304034380104,3.36613003001852
2.210092,2.97865703398227,3.36975225900334
2.220078,2.98255729024161,3.37415003090352
2.23015,2.98556475537231,3.3789609847382
2.240174,2.98874053607632,3.38416955961662
2.250164,2.99187470632077,3.38850246284181
2.260152,2.99499470946008,3.39198974403624
2.270222,2.99648549784294,3.39403484685378
2.280246,2.99682239708799,3.39480560645954
2.290236,2.99800177404609,3.39753223918696
2.300225,2.99968840176459,3.40194820007214
2.310295,3.00123332369618,3.40495281453654
2.320319,3.00358821694752,3.40665944293279
2.33031,3.0064217811536,3.40833696344455
2.340296,3.01000411275007,3.40969866949243
2.350367,3.01371373367957,3.40921210983323
2.360392,3.01600862028499,3.40806944832457
2.370382,3.01866099030076,3.40962571221857
2.380368,3.02207758185649,3.4124840786959
2.39044,3.0243481302965,3.41326915349525
2.400465,3.02560965692128,3.41238120118647
2.410454,3.0263706924771,3.41357005021568
2.420441,3.02649718984147,3.41755498086829
2.430512,3.02839851558685,3.42193327405449
2.440536,3.03231149711301,3.42608031851371
2.450527,3.03567383808896,3.4307226809109
2.460514,3.03803307775054,3.43568754435483
2.470585,3.03864766392746,3.44004982284801
2.480609,3.0379370440711,3.4436787313591
2.4906,3.03749041396316,3.44729798993632
2.500586,3.03842977006629,3.45101486733588
2.510657,3.04066159230227,3.4539578722298
2.520682,3.04349457218101,3.45586533414349
2.530671,3.05012126632133,3.4573168952454
2.540658,3.04635495652916,3.45967297462808
2.55073,3.04535414284688,3.46220076691551
2.560754,3.04531787402469,3.46331634929932
2.570744,3.04779738059923,3.46372618449457
2.580731,3.05099877628516,3.46391404094758
2.590802,3.05459833233913,3.46267549398452
2.600826,3.05599176022469,3.46084360768671
2.610817,3.0533994469076,3.45992480234199
2.620804,3.05053263052834,3.45855701129334
2.630875,3.04750108709108,3.45648386817574
2.640899,3.04413531688875,3.45385812977324
2.65089,3.04342429063308,3.45111357559102
2.660876,3.04297629605415,3.44819030200331
2.670948,3.04091634295135,3.44403747092766
2.680972,3.04031590839008,3.44086201409047
2.690961,3.04125676733576,3.44135351662685
2.700949,3.04303498700492,3.44424016110409
2.71102,3.04666309725067,3.44670223228784
2.721043,3.05100793172258,3.44736925974559
2.731034,3.05612882727502,3.44706166905761
2.741022,3.07409080329193,3.44794968719648
2.751092,3.07752269980455,3.45026638597381
2.761116,3.03137590664892,3.45228371689145
2.771106,2.92178978033062,3.42912092571502
2.781094,2.23978833417282,3.42188738561315
2.791165,NaN,NaN
2.801189,NaN,NaN
2.81118,NaN,NaN
2.821166,NaN,NaN
2.831237,NaN,NaN
2.841261,NaN,NaN
2.851251,NaN,NaN
2.861237,NaN,NaN
2.871309,NaN,NaN
2.881333,NaN,NaN
2.891324,NaN,NaN
2.901311,NaN,2.31906334743719
2.911382,NaN,2.36214463300551
2.921406,NaN,2.63810651757941
2.931396,2.23496105816151,2.99019485662921
2.941384,2.57338108045207,3.31615063102964
2.951455,2.67535533298997,3.35576385407962
2.961479,2.73727657850467,3.41161663209004
2.97147,2.77179457898094,3.40048325108375
2.981456,2.7962996333165,3.4349527959564
2.991527,2.83396728651183,3.48174152280158
3.001551,2.85770699991903,3.48649198266586
3.011542,2.88341292639553,3.48537940709329
3.021529,2.94334204979518,3.48199529275628
3.0316,2.95454556686951,3.48009940628355
3.041624,2.96195094189321,3.47674228461549
3.051614,2.96680198100317,3.47240220735074
3.061601,2.96945073325504,3.46686082339128
3.071672,2.97253190969873,3.46717300286068
3.081697,2.9859004271662,3.46270308304035
3.091686,2.99894979909133,3.42064262788736
3.101674,2.99019724318148,3.42516473135863
3.111745,3.00005142421619,3.41779234102279
3.121769,3.0022025250867,3.40747808733922
3.13176,3.01214321440867,3.40942224559234
3.141746,3.01753441299767,3.42172100485463
3.151818,3.01624565971952,3.42215366049127
3.161841,3.01621712525143,3.42657809451441
3.171831,3.01964623025632,3.42828691302925
3.181819,3.02710010655521,3.42896752539272
3.191891,3.03265779594286,3.4314745556367
3.201914,3.03539266173491,3.4344964771521
3.211904,3.03425782688178,3.44062872747741
3.221892,3.03430514616327,3.4459347584719
3.231962,3.03797434113819,3.44741894627848
3.241987,3.04495845464336,3.45340292359741
3.251976,3.05474736327725,3.45581812156063
3.261963,3.06259748665028,3.45484603826014
3.272035,3.06543401092679,3.45337595996313
3.28206,3.06481388300448,3.45386708408651
3.292049,3.06698533305405,3.45504825520658
3.302036,3.07145364900004,3.45559707458951
3.312108,3.07776697315466,3.45518415978041
3.322131,3.0832285964821,3.45553393891239
3.332122,3.08621378232496,3.45507161093411
3.342109,3.08523056239587,3.4534556918819
3.35218,3.0798419908542,3.41391034672331
3.362204,3.06140551125198,3.4085276174833
3.372194,3.0533414315476,3.39502970759161
3.382181,2.98542029914542,3.3871975870261
3.392252,2.89639432668201,3.38083060089889
3.402277,2.24884063420442,NaN
3.412267,NaN,NaN
3.422253,NaN,NaN
3.432324,NaN,NaN
3.442348,NaN,NaN
3.452339,NaN,NaN
3.462325,NaN,NaN
3.472397,NaN,NaN
3.482421,NaN,NaN
3.492411,NaN,NaN
3.502397,NaN,NaN
3.512469,NaN,NaN
3.522493,NaN,NaN
3.532483,NaN,NaN
3.54247,NaN,NaN
3.552543,NaN,NaN
3.562565,NaN,NaN
3.572556,NaN,NaN
3.582543,NaN,NaN
3.592614,NaN,NaN
3.602638,NaN,2.86178700518978
3.612629,NaN,3.32659402913946
3.622615,NaN,4.04289895645526
3.632687,2.6497598122294,NaN
3.642711,2.7106893829832,3.3529239731403
3.652701,2.71237766193742,3.32477561209512
3.662688,2.73164860002095,3.34655710494267
3.67276,2.75207689588465,3.24695415210931
3.682784,2.7715082119134,3.26217384664032
3.692774,2.87345230128036,3.269418133684
3.702761,2.80867713344766,3.27285677107604
3.712832,2.82059201672972,3.27178536667666
3.722856,2.84308224007612,3.26986343089799
3.732847,2.89321280740796,3.26972487467823
3.742834,2.89431995322515,3.26864265580976
3.752905,2.89716340313928,3.26540945218678
3.762928,2.89887496520265,3.26369734357047
3.772919,2.89815822089935,3.26527749964965
3.782907,2.89577135828078,3.26770056821079
3.792978,2.88829640420307,3.26834660934286
3.803001,2.88810506138525,3.26752498853316
3.812992,2.88999415376139,3.26823270769708
3.822979,2.89387655982147,3.27208057640053
3.83305,3.18633393809494,3.276372457999
3.843074,NaN,3.28185327343077
3.853064,2.98738274898004,3.28994840935334
3.863051,2.99787767785505,3.27729537633259
3.873122,2.78409186650675,3.20950825393196
3.883146,NaN,2.69052602099179
3.893137,NaN,NaN
3.903123,NaN,NaN
3.913194,NaN,NaN
3.923218,NaN,NaN
3.933208,NaN,NaN
3.943195,NaN,NaN
3.953267,NaN,NaN
3.96329,NaN,NaN
3.973281,NaN,NaN
3.983268,NaN,NaN
3.993339,NaN,NaN
4.003364,NaN,NaN
4.013353,NaN,NaN
4.02334,NaN,1.92712317231146
4.033412,NaN,2.15754710197479
4.043435,NaN,3.7328411981824
4.053426,1.71425828978275,3.54802626197593
4.063413,2.0879677547095,3.19247607004545
4.073485,2.31777268541112,3.39441916020456
4.083509,2.47454406297534,3.57683148514242
4.0935,2.57180513904961,3.68117845336016
4.103486,2.67117214701765,3.52569768837789
4.113557,2.78482256230388,3.35126791865897
4.123581,2.8739705591673,3.37063980434096
4.133571,2.93462537994102,3.36357614406247
4.143558,2.97823477210384,3.35286417444572
4.15363,3.0064568325953,3.3330304519175
4.163654,3.01898634077285,3.32910191934303
4.173645,3.04505199110086,3.32475487714891
4.183631,3.05834030667406,3.31895953609307
4.193702,3.15730934943347,3.31600250730177
4.203727,3.15687742218096,3.31491882503985
4.213716,3.15837455178866,3.3123215154857
4.223703,3.1619569958886,3.30398492113413
4.233775,3.16675484292539,3.29619610368711
4.243799,3.16600380577787,3.29006086411901
4.253789,3.16095561416229,3.28409058470178
4.263776,3.15606335558769,3.27930897050182
4.273847,3.14423845150336,3.27576840409201
4.283871,3.14386692633899,3.27480193419905
4.293861,3.14403754656546,3.27381070339234
4.30385,3.14609337841754,3.27294567943159
4.31392,3.1467133868147,3.27406417550675
4.323944,2.92932182591155,3.27451420696088
4.333934,2.91420515252509,3.2754466861014
4.343921,2.90148033533579,3.27789370737207
4.353993,2.90719102232129,3.28039866516129
4.364016,2.8823868727809,3.28392808908588
4.374006,2.85410683687469,3.28879252779825
4.383994,2.80991897605886,3.29234796567181
4.394065,2.77179580712043,3.29435646976389
4.404089,2.77750210884435,3.29590556446849
4.414079,2.79363015095531,3.29678099890696
4.424067,2.80515402388475,3.29851026314038
4.434138,2.81106661176172,3.29976502815073
4.444162,2.82641729653172,3.30083852508187
4.454152,2.84398400787796,3.3035897035936
4.464139,2.85186667135597,3.30557923768816
4.47421,2.89756360140562,3.30576828749052
4.484234,2.94027220478154,3.30564652035552
4.494224,2.97416756498894,3.30519770120215
4.504211,3.00933254125247,3.30418699472168
4.514282,3.04244887349162,3.30493038693417
4.524307,3.12499320017971,3.30760998175951
4.534297,3.14011315058344,3.31013531156167
4.544283,3.15397764125719,3.30991861262117
4.554355,3.16999672982277,3.30823197934522
4.564379,3.19478119211984,3.30612000838315
4.574369,3.19826674597296,3.30275955839441
4.584357,2.93542459979153,3.30045089720823
4.594428,2.91411378475267,3.29892146914248
4.604452,2.89370246611607,3.29684382869593
4.614442,2.87319504489373,3.29426804772323
4.624429,2.85169735810587,3.29133137874169
4.6345,2.82833560900955,3.28966372844214
4.644524,2.80014618632904,3.29084530532182
4.654514,2.77254084548956,3.29144559411085
4.664502,2.73854575062028,3.28965941891175
4.674573,2.7245572812022,3.28667039967985
4.684596,2.8104991120164,3.28302677260624
4.694587,2.79253988938163,3.28136820841562
4.704574,2.86399500666918,3.25020756553765
4.714645,NaN,3.02660858617004
4.724669,NaN,2.95595048825321
4.734659,NaN,NaN
4.744646,NaN,NaN
4.754717,NaN,NaN
4.764741,NaN,NaN
4.774731,NaN,NaN
4.784717,NaN,NaN
4.794789,NaN,NaN
4.804813,NaN,NaN
4.814803,NaN,NaN
4.824789,NaN,NaN
4.834861,NaN,NaN
4.844886,NaN,NaN
4.854877,NaN,NaN
4.864863,NaN,NaN
4.874935,NaN,NaN
4.884958,NaN,2.05960773795613
4.894949,NaN,2.18801905682108
4.904935,NaN,2.89353322830103
4.915007,2.34231217629912,2.77583396806289
4.925031,2.43636332934802,2.66292251270544
4.935021,2.60482892040623,2.76183762409505
4.945009,2.66051536037951,2.83986489282605
4.95508,2.68442908218964,2.94194314259438
4.965104,2.72153202013788,3.21471737595601
4.975094,2.78770494389277,3.22643704520851
4.985081,2.78568037466259,3.23150379202309
4.995153,2.81528591760135,3.31060696744099
5.005177,2.84196531264544,3.31730115330241
5.015167,2.95347542793115,3.3189819891009
5.025154,2.96616067888803,3.31717502253105
5.035225,2.97477881189212,3.3155100846219
5.045249,2.9896820642845,3.31816730500506
5.055239,3.00323302068778,3.32396449451174
5.065226,NaN,3.32605471822236
5.075297,NaN,3.30955358925471
5.085322,NaN,3.27630908666399
5.095312,1.64633593756763,2.58917124522868
5.105299,NaN,NaN
5.11537,NaN,NaN
5.125394,NaN,NaN
5.135384,NaN,NaN
5.14537,NaN,NaN
5.155442,NaN,NaN
5.165466,NaN,NaN
5.175456,NaN,NaN
5.185442,NaN,NaN
5.195514,NaN,NaN
5.205538,NaN,NaN
5.215528,NaN,NaN
5.225515,NaN,NaN
5.235586,NaN,NaN
5.245611,NaN,NaN
5.255601,NaN,NaN
5.265587,NaN,NaN
5.275659,NaN,NaN
5.285683,NaN,NaN
5.295674,NaN,NaN
5.30566,NaN,NaN
5.315732,NaN,2.87223718124092
5.325756,NaN,3.11895560310493
5.335747,2.74028709951934,3.32563528061707
5.345733,2.84602594450365,3.42386969838368
5.355805,2.86910720726636,3.44053724388017
5.365829,2.90901294305271,3.41684789331148
5.375819,2.94421500644572,3.41847995172661
5.385806,2.97961434602791,3.40188855577439
5.395877,2.9978208408228,3.41581936288747
5.405902,3.02327643633741,3.45182938369102
5.415892,3.03286446360387,3.48243727409571
5.425878,3.04160086891835,3.49011733431286
5.43595,3.07054590492065,3.49657002033712
5.445974,3.09133607914377,3.49980159054512
5.455964,3.10799250847232,3.49826239828138
5.465952,2.94039787237934,3.49065553584649
5.476022,3.13050076087485,3.48746635542551
5.486046,3.13717678458322,3.49118525437409
5.496037,3.14928082997743,3.49027743283989
5.506024,3.15839965329659,3.48903582248052
5.516095,3.16030344074995,3.48215553349896
5.526119,3.1580456142893,3.48006932761066
5.536109,3.15710550617198,3.47701176428809
5.546096,3.15515430103605,3.47409890852766
5.556168,3.15032564403495,3.47380196282171
5.566192,3.18552315315484,3.47223321670489
5.576182,3.18755239048637,3.47480705214337
5.586169,3.00856748447852,3.47699219949509
5.59624,3.00004238160796,3.48679881400124
5.606264,2.98786370787084,3.49112091927361
5.616254,3.09120593413902,3.49384133258151
5.626242,3.00587631165052,3.49755138740682
5.636313,2.99513259759998,3.50326446652932
5.646336,2.98830673281743,3.50787212890533
5.656326,3.0510730858816,3.51281002839616
5.666314,3.47470468301503,3.51764503661485
5.676385,NaN,3.53583198542379
5.686409,NaN,3.41578497220441
5.696399,NaN,3.40298805976171
5.706385,NaN,3.42386647814165
5.716457,NaN,NaN
5.726481,NaN,NaN
5.736471,NaN,NaN
5.746458,NaN,NaN
5.756529,NaN,NaN
5.766554,NaN,NaN
5.776544,NaN,NaN
5.786531,NaN,NaN
5.796602,NaN,NaN
5.806626,NaN,NaN
5.816616,NaN,NaN
5.826603,NaN,NaN
5.836674,NaN,NaN
5.846698,NaN,2.91131979586233
5.856689,NaN,2.6774628360211
5.866676,NaN,2.74935166643001
5.876747,2.4523825558697,2.85063441248175
5.886771,2.58529743616744,2.94706028298107
5.896762,2.70750251400056,3.00346882404014
5.906749,2.77347737152058,3.07048061811726
5.91682,2.81044737019284,3.13959836644074
5.926844,2.82808509388926,3.30331704061224
5.936835,2.8517876019062,3.38755099915226
5.946821,2.88462633240214,3.39790281519634
5.956892,2.93267195809175,3.4004684506751
5.966916,2.95729062850905,3.40070402831313
5.976907,3.2507019697864,3.39674089967504
5.986894,3.24933444858283,3.38990215873155
5.996964,3.25049756303131,3.38390205378825
6.006989,3.1082345007522,3.37727890895651
6.016979,3.12152172001247,3.37117199033018
6.026966,3.13016715212057,3.35665672355453
6.037038,3.01635767796624,3.3120887772929
6.047061,NaN,2.96316462847631
6.057052,NaN,NaN
6.067039,NaN,NaN
6.077109,NaN,NaN
6.087133,NaN,NaN
6.097124,NaN,NaN
6.107111,NaN,NaN
6.117182,NaN,NaN
6.127205,NaN,NaN
6.137196,NaN,NaN
6.147183,NaN,NaN
6.157254,NaN,NaN
6.167278,NaN,NaN
6.177269,NaN,NaN
6.187255,NaN,NaN
6.197327,NaN,NaN
6.207351,NaN,1.96121835960054
6.217341,NaN,2.00499069159429
6.227328,NaN,2.91568700939
6.2374,2.50075081249041,2.80293177588822
6.247424,2.59887071640332,2.68017810553214
6.257415,2.69034552713577,2.82954843133877
6.267401,NaN,2.9576191043913
6.277472,NaN,3.14982472797445
6.287496,NaN,3.31178833834299
6.297487,2.80419296543161,3.32178285501491
6.307474,2.8776348405495,3.33977151785984
6.317544,3.25663114904391,3.33825679662191
6.327568,3.25595730060838,3.33172227810494
6.337559,3.25464247098187,3.31962256712251
6.347547,3.24881914134124,3.32354350469569
6.357618,3.23027500831242,3.3204034777054
6.367641,3.21816416558846,3.3166904206396
6.377632,3.22072998712165,3.30203449252187
6.387619,3.22120836683187,3.30075605482751
6.39769,3.22116933388537,3.30136831495665
6.407714,3.22156480104724,3.29161093638453
6.417704,3.21964573747081,3.29321237684511
6.427692,3.21429290273725,3.29199300815017
6.437763,3.19865127234719,3.28987168363869
6.447787,3.17247209758396,3.29841665838103
6.457777,3.1184780641228,3.30384598255659
6.467764,NaN,3.27631010198646
6.477835,NaN,NaN
6.487858,NaN,NaN
6.497849,NaN,NaN
6.507836,NaN,NaN
6.517907,NaN,NaN
6.527931,NaN,NaN
6.537921,NaN,NaN
6.547907,NaN,NaN
6.557979,NaN,NaN
6.568003,NaN,NaN
6.577993,NaN,NaN
6.58798,NaN,NaN
6.598051,NaN,NaN
6.608076,NaN,NaN
6.618066,NaN,NaN
6.628052,NaN,NaN
6.638125,NaN,NaN
6.648148,NaN,NaN
6.658139,NaN,NaN
6.668125,NaN,NaN
6.678197,NaN,1.24809515265684
6.688221,NaN,1.97347918577428
6.698211,2.15898117308675,2.16378186014752
6.708198,2.43553128065505,2.34081394780209
6.71827,2.58081082731266,2.67534857776214
6.728293,2.66044794784028,2.79522608467061
6.738284,2.70536853812461,3.00635165805869
6.748271,2.77540523836049,3.16188999148143
6.758343,3.08558534426515,3.16854557485128
6.768367,3.09283028118493,3.1622168354384
6.778358,3.09505671511897,3.12412674097872
6.788344,3.08872753169858,3.11842424930947
6.798415,3.06529522800665,3.12545413610243
6.808439,3.04708086796902,3.13580978744284
6.818429,3.03352242097751,3.13830376785769
6.828417,3.02551026867846,3.14356953296741
6.838487,2.98368672088935,3.14646371353236
6.848512,2.97383500521637,3.14084895024394
6.858501,2.96423926610075,3.13881368142019
6.868489,2.95992910515734,3.14174149379286
6.87856,2.94766711241339,3.15065371204222
6.888583,2.95604443117946,3.15870885715478
6.898575,2.9618754405775,3.16040796857694
6.908562,2.97210273368402,3.16304972253195
6.918632,2.98473843460828,3.16620384787477
6.928657,2.99477062340802,3.16803824689494
6.938647,2.99599244735125,3.17106457657495
6.948633,3.00083020859273,3.17652950112367
6.958705,3.01628537547056,3.1828798644471
6.968729,NaN,3.18725802234205
6.978719,NaN,3.1900778831593
6.988706,NaN,3.19421722719609
6.998777,3.06909190061964,3.19970423454273
7.008802,3.08582236725786,3.2253429382401
7.018792,3.1054628643279,3.22911942073477
7.028779,3.13071863397258,3.23255317156789
7.038849,3.16941026565609,3.23950077928839
7.048874,3.1921880996263,3.25190902970584
7.058864,3.20779553536816,3.25332582114547
7.068851,3.21468567017183,3.26083005927488
7.078923,3.21990253205842,3.26678852006622
7.088946,3.22031434494634,3.27027052819572
7.098937,3.22544934324292,3.26898060833519
7.108924,3.22952285643195,3.27840351507832
7.118995,3.2314042733755,3.28402938400991
7.129019,3.23132199288632,3.29134300329877
7.13901,3.15144354353777,3.2966279715101
7.148997,3.15123631368475,3.29844977682421
7.159067,3.1436593951439,3.29770216948361
7.169092,3.13691798768604,3.29446040155617
7.179082,3.13233719132297,3.28948144676267
7.189069,3.12863063442682,3.28518503370364
7.199139,3.12565972793333,3.28001807103432
7.209164,3.12389770293057,3.28055521390044
7.219154,3.1218286681877,3.27448068274463
7.229141,3.11829185593944,3.26838124515695
7.239213,3.11216261418232,3.25856731586438
7.249237,3.10588944868312,3.24705497258193
7.259227,3.09922173367664,3.24061974746295
7.269214,3.09232149003481,3.23592971644098
7.279284,3.08538975732839,3.23363790065593
7.289309,3.07978038665089,3.23130925806633
7.2993,3.07519729204908,3.22659691438012
7.309286,3.0681691865093,3.21977529390003
7.319358,3.06007990355204,3.21302740761204
7.329382,2.84643139066518,3.20661929630091
7.339372,2.86422613647114,3.15917003233943
7.349359,2.85647997933318,3.16074777153434
7.35943,2.84338211993921,3.15519416358965
7.369454,2.79934097372969,3.14817469114537
7.379444,2.81634978749212,3.13953091188586
7.389432,2.79431212033977,3.13181585883126
7.399502,2.7685002345175,3.11238139020995
7.409527,2.73793770116805,3.11641770695746
7.419517,2.70397015465781,3.12128431404787
7.429503,2.65758921612103,3.1160416466219
