timestamp,eyeleft_pupildiameter,eyeright_pupildiameter
0.000139,2.8889748333528,2.90610526602609
0.010162,2.88731566150836,2.91055524792987
0.020154,2.88767500773569,2.91327339465252
0.030139,2.89030291873167,2.91642592049115
0.040211,2.89267593229812,2.91945862319753
0.050235,2.89409555026684,2.92187912535656
0.060226,2.8957321705648,2.92377698996037
0.070212,2.89876759008943,2.92515587311787
0.080284,2.9036251656739,2.92847603434796
0.090308,2.90843326666133,2.93342462405639
0.100298,2.91221903591516,2.93638934709806
0.110284,2.91534753640859,2.93806285608055
0.120357,2.91600614589773,2.93852050233081
0.13038,2.91503706735656,2.93708523516325
0.140371,2.91527676450356,2.93685746256562
0.150357,2.91647519880814,2.93770459279449
0.160429,2.91738379731142,2.93853208249297
0.170452,2.91695724291654,2.94010859470047
0.180443,2.91458704586408,2.93983769210065
0.190429,2.91111127415937,2.93851147950037
0.200501,2.9080678933372,2.9387812912221
0.210525,2.90622197142252,2.93957642496076
0.220516,2.90494912186001,2.94120845483061
0.230502,2.90286126231944,2.94287234743818
0.240574,2.89889855460572,2.94149954459513
0.250597,2.87796046994913,2.93746277331092
0.260589,2.87520633714379,2.93171209894712
0.270574,2.87154105826833,2.92403832726233
0.280647,2.86510691041086,2.91583791811784
0.29067,2.85749130705494,2.90792265157614
0.300661,2.84984835267803,2.89774733083285
0.310647,2.84099063008145,2.88464355998089
0.320719,2.83096525342531,2.8704602552691
0.330742,2.81956505445528,2.85642535139139
0.340733,2.80586860391708,2.84265678554809
0.350719,2.79099813133724,2.82842829356246
0.360791,2.77609491933565,2.81393836527083
0.370815,2.76121765421778,2.79931567793289
0.380806,2.74663095064435,2.7839945195972
0.390792,2.70469457088871,2.76763244939026
0.400864,2.70027115812224,2.7516023742526
0.410887,2.69617391474671,2.73678307485829
0.420878,2.68632141136035,2.7215621673338
0.430865,2.67311284376612,2.70550917939895
0.440936,2.66142234168085,2.6898861487374
0.45096,2.65054701474721,2.67575357209785
0.46095,2.63838822320342,2.66259961203504
0.470937,2.62493076508744,2.6497397165157
0.481009,2.6115101725579,2.63704065033989
0.491032,2.59821839059452,2.62407658477577
0.501023,2.58309197234783,2.61166043328116
0.51101,2.56641254425925,2.59896749213154
0.521082,2.55281251708139,2.58541313204756
0.531105,2.54255534295303,2.57303350828988
0.541096,2.53230575088394,2.53865959218554
0.551082,2.5221713653864,2.53049867620185
0.561154,2.51290129246469,2.52218674401188
0.571177,2.50366996275533,2.5149542292667
0.581169,2.49451966457312,2.50934382221156
0.591154,2.48628178916246,2.50333263091151
0.601227,2.47873127549546,2.49577284462583
0.61125,2.47124242687551,2.4878540658764
0.621241,2.46407609305638,2.48050397604554
0.631227,2.4568945599191,2.473003634824
0.641299,2.44873432017749,2.46527423792575
0.651322,2.43974560905148,2.45888244201347
0.661313,2.43058005481313,2.45326024498463
0.671299,2.45961498315759,2.49208919423478
0.711372,2.36030966472522,2.40235584018422
0.721444,2.38003896930961,2.4276275208197
0.731467,2.37580337017508,2.41926202075226
0.741458,2.36974029573098,2.41024561416563
0.811612,2.36155847677261,2.39992233587376
