TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 15:46:34.995,673,32.0625,0.09375,-0.96875,0.375,89,0.04301995
2023/12/12 15:46:35.694,697,32.0625,0.09375,-1,0.375,86,0.0721073
2023/12/12 15:46:36.400,704,32.0625,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:46:37.094,695,32.0625,0.09375,-1,0.34375,86,0.06158048
2023/12/12 15:46:37.771,678,32.0625,0.09375,-1,0.375,88,0.0721073
2023/12/12 15:46:38.440,670,32.0625,0.09375,-1,0.375,89,0.0721073
2023/12/12 15:46:39.123,684,32.0625,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:46:39.812,690,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:46:40.512,701,32.0625,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:46:41.196,684,32,0.09375,-1,0.375,87,0.0721073
2023/12/12 15:46:41.863,667,32,0.09375,-1,0.375,89,0.0721073
2023/12/12 15:46:42.529,666,32,0.09375,-1,0.34375,90,0.06158048
2023/12/12 15:46:43.206,678,32,0.09375,-1,0.34375,88,0.06158048
2023/12/12 15:46:43.891,685,32,0.0625,-0.96875,0.34375,87,0.02982857
2023/12/12 15:46:44.576,685,32,0.09375,-1,0.34375,87,0.06158048
2023/12/12 15:46:45.249,673,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:46:45.913,664,32.0625,0.09375,-0.96875,0.34375,90,0.03219654
2023/12/12 15:46:46.575,662,32.0625,0.09375,-0.96875,0.375,90,0.04301995
2023/12/12 15:46:47.244,667,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:46:47.939,694,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:46:48.640,700,32.0625,0.09375,-1,0.34375,85,0.06158048
2023/12/12 15:46:49.320,680,32.0625,0.0625,-0.96875,0.375,88,0.04067661
2023/12/12 15:46:49.992,672,32.0625,0.09375,-0.96875,0.375,89,0.04301995
2023/12/12 15:46:50.664,672,32.0625,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:46:51.358,696,32.0625,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:46:52.056,700,32.0625,0.09375,-1,0.34375,85,0.06158048
2023/12/12 15:46:52.743,689,32.0625,0.09375,-1,0.375,87,0.0721073
2023/12/12 15:46:53.425,681,32,0.09375,-0.96875,0.375,88,0.04301995
2023/12/12 15:46:54.099,674,32,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:46:54.791,692,32,0.09375,-1,0.34375,86,0.06158048
2023/12/12 15:46:55.522,729,32,0.0625,-1,0.375,82,0.06982767
2023/12/12 15:46:56.263,740,32,0.0625,-1,0.34375,81,0.0592782
2023/12/12 15:46:56.959,695,32,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:46:57.642,683,32,0.09375,-1,0.375,87,0.0721073
2023/12/12 15:46:58.325,684,32,0.09375,-1,0.34375,87,0.06158048
2023/12/12 15:46:59.033,709,32,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:46:59.732,700,32,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:47:00.420,688,32,0.0625,-0.96875,0.375,87,0.04067661
2023/12/12 15:47:01.095,675,32.0625,0.09375,-1,0.375,88,0.0721073
2023/12/12 15:47:01.765,670,32.0625,0.09375,-0.96875,0.375,89,0.04301995
2023/12/12 15:47:02.442,678,32.0625,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:47:03.143,702,32.0625,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:47:03.828,684,32.0625,0.0625,-0.96875,0.34375,87,0.02982857
2023/12/12 15:47:04.496,668,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:05.167,671,32.0625,0.09375,-1,0.34375,89,0.06158048
2023/12/12 15:47:05.858,689,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:47:06.555,696,32.0625,0.0625,-1,0.34375,86,0.0592782
2023/12/12 15:47:07.241,685,32.0625,0.0625,-1,0.375,87,0.06982767
2023/12/12 15:47:07.909,669,32.0625,0.0625,-0.96875,0.34375,89,0.02982857
2023/12/12 15:47:08.581,672,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:47:09.279,698,32.125,0.0625,-0.96875,0.34375,85,0.02982857
2023/12/12 15:47:09.963,684,32.125,0.09375,-1,0.375,87,0.0721073
2023/12/12 15:47:10.634,672,32.125,0.09375,-0.96875,0.375,89,0.04301995
2023/12/12 15:47:11.305,672,32.125,0.09375,-1,0.375,89,0.0721073
2023/12/12 15:47:12.012,707,32.125,0.0625,-1,0.34375,84,0.0592782
2023/12/12 15:47:12.710,697,32.125,0.09375,-0.96875,0.375,86,0.04301995
2023/12/12 15:47:13.407,696,32,0.0625,-1,0.375,86,0.06982767
2023/12/12 15:47:14.096,684,32,0.09375,-0.96875,0.375,87,0.04301995
2023/12/12 15:47:14.766,666,32,0.09375,-0.96875,0.375,90,0.04301995
2023/12/12 15:47:15.438,668,32,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:47:16.105,673,32,0.0625,-1,0.34375,89,0.0592782
2023/12/12 15:47:16.785,686,32,0.0625,-1,0.34375,87,0.0592782
2023/12/12 15:47:17.479,700,32.0625,0.09375,-1,0.34375,85,0.06158048
2023/12/12 15:47:18.172,691,32.0625,0.09375,-1,0.375,86,0.0721073
2023/12/12 15:47:18.846,673,32.0625,0.0625,-0.96875,0.375,89,0.04067661
2023/12/12 15:47:19.521,674,32.0625,0.0625,-1,0.375,89,0.06982767
2023/12/12 15:47:20.217,696,32.0625,0.09375,-0.96875,0.34375,86,0.03219654
2023/12/12 15:47:20.912,694,32.0625,0.0625,-0.96875,0.34375,86,0.02982857
2023/12/12 15:47:21.593,680,32.0625,0.0625,-0.96875,0.34375,88,0.02982857
2023/12/12 15:47:22.259,669,32.0625,0.09375,-0.96875,0.375,89,0.04301995
2023/12/12 15:47:22.932,675,32.0625,0.0625,-1,0.34375,88,0.0592782
2023/12/12 15:47:23.632,702,32.0625,0.0625,-1,0.34375,85,0.0592782
2023/12/12 15:47:24.346,713,32.0625,0.0625,-1.03125,0.375,84,0.09909409
2023/12/12 15:47:25.047,700,32.0625,0.0625,-1,0.375,85,0.06982767
2023/12/12 15:47:25.727,679,32.0625,0.0625,-1,0.34375,88,0.0592782
